mega_whale_tx_count,block_date,non_exchange_volume_eth,whale_tx_count,withdrawal_tx_count,non_exchange_ratio,net_flow_ma7,deposit_tx_count,non_exchange_tx_count,deposit_withdrawal_ratio,whale_exchange_withdrawals_eth,mega_whale_volume_eth,mega_whale_ratio,exchange_volume_ratio,whale_net_exchange_flow_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_volume_eth
120.0,2024-04-08 00:00:00+00:00,350848.6229,120.0,20.0,0.6254,-31941.0668,24.0,76.0,1.2728,92454.8656,560983.7748,1.0,0.3746,-25225.4207,4238.124219,117680.2863,560983.7748
106.0,2024-04-09 00:00:00+00:00,478197.1369,106.0,12.0,0.673,-26023.3381,17.0,77.0,1.0192,115083.1047,710568.1758,1.0,0.327,-2204.8295,4798.248447,117287.9342,710568.1758
86.0,2024-04-10 00:00:00+00:00,237606.1689,86.0,9.0,0.608,-22391.4381,18.0,59.0,1.2043,69502.8797,390809.6674,1.0,0.392,-14197.739,4185.034509,83700.6188,390809.6674
82.0,2024-04-11 00:00:00+00:00,281396.0592,82.0,16.0,0.5219,-17406.7931,17.0,49.0,0.9787,130263.6048,539143.1213,1.0,0.4781,2780.1475,4442.965666,127483.4573,539143.1213
106.0,2024-04-12 00:00:00+00:00,199575.6897,106.0,13.0,0.4674,-25990.1467,30.0,63.0,1.9087,78196.8445,427023.2082,1.0,0.5326,-71053.8296,3586.2399,149250.674,427023.2082
104.0,2024-04-13 00:00:00+00:00,276111.6788,104.0,14.0,0.4097,-42665.6068,33.0,57.0,2.0343,131098.5653,673905.2526,1.0,0.5903,-135596.4432,8554.502408,266695.0085,673905.2526
96.0,2024-04-14 00:00:00+00:00,196047.9541,96.0,13.0,0.4978,-36759.2165,22.0,61.0,1.1271,92992.9227,393850.2002,1.0,0.5022,-11816.4007,3917.867854,104809.3234,393850.2002
107.0,2024-04-15 00:00:00+00:00,358528.5116,107.0,16.0,0.5858,-37947.2528,23.0,68.0,1.305,109980.7429,612031.6723,1.0,0.4142,-33541.6749,4940.887608,143522.4178,612031.6723
92.0,2024-04-16 00:00:00+00:00,271825.4359,92.0,10.0,0.6242,-41848.1231,22.0,60.0,1.44,67065.2062,435466.7701,1.0,0.3758,-29510.9217,4361.030684,96576.128,435466.7701
94.0,2024-04-17 00:00:00+00:00,265500.5905,94.0,11.0,0.6206,-31877.9782,12.0,71.0,0.4898,108958.8886,427825.0923,1.0,0.3794,55593.2754,4414.039125,53365.6132,427825.0923
126.0,2024-04-18 00:00:00+00:00,222061.2123,126.0,72.0,0.3341,-38075.1459,14.0,40.0,1.202,200947.3556,664555.9503,1.0,0.6659,-40600.0268,13549.081033,241547.3824,664555.9503
104.0,2024-04-19 00:00:00+00:00,286515.8313,104.0,11.0,0.5827,-37463.7599,31.0,62.0,1.9647,69220.4264,491730.8115,1.0,0.4173,-66774.1275,4455.835501,135994.5539,491730.8115
53.0,2024-04-20 00:00:00+00:00,77622.6441,53.0,8.0,0.4136,-19010.1013,18.0,27.0,1.1239,51823.0064,187689.4899,1.0,0.5864,-6420.8329,3562.33292,58243.8393,187689.4899
46.0,2024-04-21 00:00:00+00:00,85903.5327,51.0,10.0,0.5651,-16247.7494,6.0,35.0,0.7957,36809.1648,147154.3185,0.9681,0.4349,7520.0627,3702.237964,29289.102,152001.7995
72.0,2024-04-22 00:00:00+00:00,176366.4998,72.0,8.0,0.5184,-15916.9395,20.0,44.0,1.4709,66317.1726,340226.851,1.0,0.4816,-31226.006,3896.920782,97543.1786,340226.851
77.0,2024-04-23 00:00:00+00:00,217339.2885,77.0,9.0,0.6178,-12494.5665,13.0,55.0,1.0862,64450.7,351794.9986,1.0,0.3822,-5554.3102,4666.727336,70005.0101,351794.9986
90.0,2024-04-24 00:00:00+00:00,230021.7457,90.0,13.0,0.5793,-23059.1876,15.0,62.0,1.247,74333.0165,397046.8513,1.0,0.4207,-18359.0724,4347.921613,92692.089,397046.8513
81.0,2024-04-25 00:00:00+00:00,208644.9073,81.0,14.0,0.5781,-15247.5832,11.0,56.0,0.8307,83178.3764,360920.456,1.0,0.4219,14081.2041,4487.363655,69097.1723,360920.456
77.0,2024-04-26 00:00:00+00:00,196745.9414,77.0,9.0,0.6829,-7287.4864,13.0,55.0,1.2753,40153.1416,288105.6745,1.0,0.3171,-11053.4498,2537.183071,51206.5914,288105.6745
59.0,2024-04-27 00:00:00+00:00,78707.2534,59.0,7.0,0.3927,-6372.2666,17.0,35.0,1.0002,60844.9403,200411.429,1.0,0.6073,-14.2949,4268.479129,60859.2353,200411.429
62.0,2024-04-28 00:00:00+00:00,74204.9925,62.0,8.0,0.3799,-7621.9192,16.0,38.0,1.0205,59937.8083,195308.1146,1.0,0.6201,-1227.5054,3595.273178,61165.3137,195308.1146
78.0,2024-04-29 00:00:00+00:00,256822.9373,78.0,7.0,0.5983,-14661.7753,21.0,50.0,2.7513,45969.6104,429267.1565,1.0,0.4017,-80504.9984,5959.197828,126474.6088,429267.1565
94.0,2024-04-30 00:00:00+00:00,224887.554,94.0,13.0,0.59,-15598.4014,21.0,60.0,1.168,72074.1953,381146.6374,1.0,0.41,-12110.6928,3449.849189,84184.8881,381146.6374
103.0,2024-05-01 00:00:00+00:00,569945.4618,103.0,10.0,0.8257,-15394.9521,11.0,82.0,1.3276,51699.2899,690278.9694,1.0,0.1743,-16934.9278,16775.870344,68634.2177,690278.9694
75.0,2024-05-02 00:00:00+00:00,193657.0036,75.0,12.0,0.5315,-9323.0494,13.0,50.0,0.502,113628.6666,364329.814,1.0,0.4685,56584.5228,5220.090927,57044.1438,364329.814
73.0,2024-05-03 00:00:00+00:00,131315.0297,73.0,6.0,0.5166,-18906.0704,20.0,47.0,4.492,22375.5231,254200.6726,1.0,0.4834,-78134.5966,2548.816852,100510.1198,254200.6726
51.0,2024-05-04 00:00:00+00:00,58032.1547,56.0,8.0,0.5413,-19688.2522,12.0,36.0,1.2513,21844.7725,102221.2674,0.9535,0.4587,-5489.5675,1478.582036,27334.34,107211.2672
50.0,2024-05-05 00:00:00+00:00,57290.7578,50.0,7.0,0.345,-21081.0512,15.0,28.0,1.2245,48886.5584,166040.9728,1.0,0.655,-10977.0982,4029.252697,59863.6566,166040.9728
71.0,2024-05-06 00:00:00+00:00,153659.3787,71.0,6.0,0.5096,-15121.5031,21.0,44.0,1.7112,54538.5076,301524.5558,1.0,0.4904,-38788.1619,4848.712074,93326.6695,301524.5558
72.0,2024-05-07 00:00:00+00:00,267566.8323,72.0,6.0,0.7226,-21902.2214,13.0,53.0,3.7631,21561.1415,370264.836,1.0,0.2774,-59575.7207,4932.588446,81136.8622,370264.836
73.0,2024-05-08 00:00:00+00:00,240321.8402,73.0,8.0,0.6647,-25674.3829,18.0,47.0,2.1132,38934.1281,361530.1544,1.0,0.3353,-43340.058,5258.487685,82274.1861,361530.1544
62.0,2024-05-09 00:00:00+00:00,252849.0013,62.0,8.0,0.6604,-33791.2346,16.0,38.0,1.0036,64903.1815,382888.8038,1.0,0.3396,-233.4395,7803.597526,65136.621,382888.8038
75.0,2024-05-10 00:00:00+00:00,202582.9607,75.0,9.0,0.6025,-26412.4606,17.0,49.0,1.4942,53590.1462,336246.4313,1.0,0.3975,-26483.1782,4559.334236,80073.3244,336246.4313
34.0,2024-05-11 00:00:00+00:00,45912.1447,41.0,6.0,0.4594,-26479.7108,11.0,24.0,1.248,24030.0942,93725.9735,0.9379,0.5406,-5960.3193,2329.255468,29990.4135,99932.6524
40.0,2024-05-12 00:00:00+00:00,69069.7636,40.0,4.0,0.5821,-27948.4372,9.0,27.0,2.5012,14160.7138,118649.3738,1.0,0.4179,-21258.1826,2016.209011,35418.8964,118649.3738
76.0,2024-05-13 00:00:00+00:00,419789.9268,76.0,5.0,0.7727,-32573.2831,18.0,53.0,3.7199,26163.4115,543278.8332,1.0,0.2273,-71162.0833,6054.54819,97325.4949,543278.8332
70.0,2024-05-14 00:00:00+00:00,136404.325,70.0,6.0,0.6207,-26933.0954,15.0,49.0,1.6355,31621.818,219742.3681,1.0,0.3793,-20094.4071,1869.438111,51716.2251,219742.3681
72.0,2024-05-15 00:00:00+00:00,249879.3337,72.0,11.0,0.6618,-25055.4723,17.0,44.0,1.6193,48757.3702,377590.77,1.0,0.3382,-30196.6959,5450.020762,78954.0661,377590.77
82.0,2024-05-16 00:00:00+00:00,345907.1191,82.0,15.0,0.6684,-31417.0435,17.0,50.0,1.7057,63431.0496,517533.6561,1.0,0.3316,-44764.4379,8437.086701,108195.4874,517533.6561
76.0,2024-05-17 00:00:00+00:00,119421.5049,76.0,9.0,0.5065,-28724.0052,21.0,46.0,1.1404,54369.9813,235793.3779,1.0,0.4935,-7631.9104,2538.278252,62001.8917,235793.3779
41.0,2024-05-18 00:00:00+00:00,55442.4077,41.0,6.0,0.4828,-29565.5282,11.0,24.0,1.4987,23765.2338,114823.8553,1.0,0.5172,-11850.9801,1961.152244,35616.2138,114823.8553
30.0,2024-05-19 00:00:00+00:00,57950.5838,42.0,6.0,0.5041,-28678.0392,10.0,26.0,1.7171,20982.1458,103773.047,0.9027,0.4959,-15045.7598,3207.918277,36027.9056,114960.6353
110.0,2024-05-20 00:00:00+00:00,238198.3127,110.0,16.0,0.4882,-29293.4965,34.0,60.0,1.8662,87129.6774,487927.952,1.0,0.5118,-75470.2845,3370.00583,162599.9618,487927.952
149.0,2024-05-21 00:00:00+00:00,454904.0832,149.0,23.0,0.5347,-29452.4663,44.0,82.0,1.1132,187300.3661,850712.0112,1.0,0.4653,-21207.1958,4526.223018,208507.5619,850712.0112
98.0,2024-05-22 00:00:00+00:00,262260.9603,98.0,18.0,0.4493,-18256.6905,24.0,56.0,0.7393,184782.2534,583651.7321,1.0,0.5507,48173.735,4865.269636,136608.5184,583651.7321
119.0,2024-05-23 00:00:00+00:00,461759.4749,119.0,24.0,0.5692,-13622.3002,34.0,61.0,1.0731,168600.2682,811283.7171,1.0,0.4308,-12323.7059,5423.686828,180923.9741,811283.7171
85.0,2024-05-24 00:00:00+00:00,445882.146,85.0,19.0,0.5924,2578.6368,16.0,50.0,0.4872,206279.4269,752666.3511,1.0,0.4076,105774.6488,6501.186727,100504.7781,752666.3511
60.0,2024-05-25 00:00:00+00:00,280536.9382,60.0,7.0,0.8255,5340.2795,7.0,46.0,0.776,33401.4469,339859.3132,1.0,0.1745,7480.5188,6091.028467,25920.9281,339859.3132
52.0,2024-05-26 00:00:00+00:00,93103.8944,52.0,11.0,0.3618,4967.4536,18.0,23.0,1.2409,73278.5287,257316.4932,1.0,0.6382,-17655.5414,4150.307215,90934.07,257316.4932
85.0,2024-05-27 00:00:00+00:00,207144.2352,85.0,19.0,0.5488,16970.2656,17.0,49.0,0.9044,89422.7107,377440.2569,1.0,0.4512,8549.3996,4736.373603,80873.3111,377440.2569
83.0,2024-05-28 00:00:00+00:00,387463.7155,83.0,17.0,0.6219,15581.7438,26.0,40.0,1.3022,102343.8897,623078.3436,1.0,0.3781,-30926.8486,16212.911187,133270.7383,623078.3436
70.0,2024-05-29 00:00:00+00:00,281220.5488,70.0,12.0,0.5877,10584.215,14.0,44.0,0.8746,105233.5994,478496.7142,1.0,0.4123,13191.0334,6457.705676,92042.566,478496.7142
74.0,2024-05-30 00:00:00+00:00,153080.059,74.0,19.0,0.1188,-2959.3822,16.0,39.0,1.2083,514357.0688,1288923.0823,1.0,0.8812,-107128.8857,64642.545797,621485.9545,1288923.0823
71.0,2024-05-31 00:00:00+00:00,178969.2032,71.0,18.0,0.3954,-2400.1295,14.0,39.0,0.4277,191674.9244,452629.6345,1.0,0.6046,109689.4175,8325.941192,81985.5069,452629.6345
47.0,2024-06-01 00:00:00+00:00,41827.1729,52.0,13.0,0.2989,-6244.894,16.0,23.0,1.4939,39348.3161,135230.4587,0.9662,0.7011,-19432.8328,2444.675854,58781.1489,139956.6378
45.0,2024-06-02 00:00:00+00:00,66116.6214,49.0,7.0,0.4785,-5559.372,14.0,28.0,1.4343,29601.059,134175.8323,0.9711,0.5215,-12856.8871,2431.858076,42457.9461,138175.6265
71.0,2024-06-03 00:00:00+00:00,206823.7019,71.0,12.0,0.5446,-11620.2193,18.0,41.0,1.4873,69524.5941,379749.4217,1.0,0.4554,-33876.5316,3163.971067,103401.1257,379749.4217
66.0,2024-06-04 00:00:00+00:00,179404.5459,66.0,11.0,0.6647,-5710.9761,9.0,46.0,0.7932,50475.2895,269917.2715,1.0,0.3353,10437.8533,2940.422388,40037.4361,269917.2715
70.0,2024-06-05 00:00:00+00:00,162973.0987,70.0,10.0,0.5103,-13417.2132,19.0,41.0,1.7049,57815.1371,319355.9989,1.0,0.4897,-40752.6261,3270.843454,98567.7632,319355.9989
68.0,2024-06-06 00:00:00+00:00,314149.3904,68.0,8.0,0.6995,-5714.9109,21.0,39.0,2.3017,40880.8562,449123.8722,1.0,0.3005,-53212.7694,8754.053569,94093.6256,449123.8722
78.0,2024-06-07 00:00:00+00:00,202723.0523,78.0,12.0,0.5697,-29232.8765,20.0,46.0,2.1193,49082.3232,355824.0407,1.0,0.4303,-54936.342,3527.064518,104018.6652,355824.0407
59.0,2024-06-08 00:00:00+00:00,87384.2939,59.0,8.0,0.4372,-32145.004,20.0,31.0,2.096,36329.7335,199861.486,1.0,0.5628,-39817.7251,2177.389552,76147.4586,199861.486
18.0,2024-06-09 00:00:00+00:00,33871.8704,47.0,8.0,0.4307,-30974.3974,12.0,27.0,1.2324,20059.0058,54821.2191,0.697,0.5693,-4662.6408,1912.805941,24721.6467,78652.5228
68.0,2024-06-10 00:00:00+00:00,145752.9417,68.0,9.0,0.5854,-29368.054,15.0,44.0,1.5617,40295.6851,248976.4394,1.0,0.4146,-22632.1275,2400.025223,62927.8126,248976.4394
114.0,2024-06-11 00:00:00+00:00,184475.2678,114.0,70.0,0.2233,-58230.2224,15.0,29.0,1.8512,225085.4972,826243.5881,1.0,0.7767,-191597.326,19427.726223,416682.8232,826243.5881
76.0,2024-06-12 00:00:00+00:00,290879.6453,76.0,11.0,0.6714,-53480.8402,10.0,55.0,1.1113,67435.7207,433258.0369,1.0,0.3286,-7506.9504,4933.861495,74942.671,433258.0369
77.0,2024-06-13 00:00:00+00:00,202422.8487,77.0,10.0,0.5856,-52056.3419,19.0,48.0,1.8647,50007.8909,345679.9121,1.0,0.4144,-43241.2816,4064.447214,93249.1725,345679.9121
72.0,2024-06-14 00:00:00+00:00,185825.3438,72.0,15.0,0.5187,-45445.5632,16.0,41.0,1.1058,81879.283,358244.8007,1.0,0.4813,-8660.8908,2660.44141,90540.1739,358244.8007
48.0,2024-06-15 00:00:00+00:00,46044.4179,48.0,7.0,0.3883,-46049.7303,20.0,21.0,4.0917,14246.6321,118584.5774,1.0,0.6117,-44046.8953,2112.450106,58293.5274,118584.5774
37.0,2024-06-16 00:00:00+00:00,58931.6018,37.0,6.0,0.4347,-48882.291,12.0,19.0,1.9395,26066.6743,135555.516,1.0,0.5653,-24490.5657,2671.324798,50557.24,135555.516
68.0,2024-06-17 00:00:00+00:00,244064.2601,68.0,8.0,0.6178,-53124.8036,15.0,45.0,2.061,49321.6278,395037.2307,1.0,0.3822,-52329.7151,2768.084297,101651.3429,395037.2307
79.0,2024-06-18 00:00:00+00:00,260171.28,79.0,12.0,0.5801,-33840.5465,19.0,48.0,1.8593,65875.4016,448529.6101,1.0,0.4199,-56607.5268,3559.84744,122482.9284,448529.6101
72.0,2024-06-19 00:00:00+00:00,192476.4704,72.0,14.0,0.5342,-38711.9661,25.0,33.0,1.6592,63112.7564,360308.8705,1.0,0.4658,-41606.8873,5245.36438,104719.6437,360308.8705
75.0,2024-06-20 00:00:00+00:00,154299.9175,75.0,11.0,0.4632,-43954.9614,23.0,41.0,2.6165,49454.0779,333150.3221,1.0,0.5368,-79942.2487,2966.311163,129396.3267,333150.3221
70.0,2024-06-21 00:00:00+00:00,156963.4544,70.0,13.0,0.5062,-44008.2261,18.0,39.0,1.1254,72056.4548,310110.108,1.0,0.4938,-9033.7439,3303.311356,81090.1987,310110.108
34.0,2024-06-22 00:00:00+00:00,38905.7208,41.0,7.0,0.3234,-42431.9955,12.0,22.0,2.3646,24191.9255,114033.3257,0.9479,0.6766,-33013.2813,2859.788738,57205.2068,120302.853
42.0,2024-06-23 00:00:00+00:00,53651.7375,42.0,7.0,0.2674,-49045.3979,12.0,23.0,2.8583,38091.0714,200618.2628,1.0,0.7326,-70784.3824,7484.635442,108875.4539,200618.2628
80.0,2024-06-24 00:00:00+00:00,192300.7034,80.0,12.0,0.4453,-55666.7187,31.0,37.0,2.4007,70450.2334,431880.1309,1.0,0.5547,-98678.9607,3393.472852,169129.1941,431880.1309
66.0,2024-06-25 00:00:00+00:00,223355.8131,66.0,10.0,0.5254,-62679.3725,21.0,35.0,3.2001,48040.5342,425132.9845,1.0,0.4746,-105696.103,4665.279133,153736.6372,425132.9845
72.0,2024-06-26 00:00:00+00:00,249063.776,72.0,9.0,0.6216,-66148.4419,19.0,44.0,2.5377,42850.9115,400655.9723,1.0,0.3784,-65890.3733,4195.927089,108741.2848,400655.9723
84.0,2024-06-27 00:00:00+00:00,254932.9806,84.0,14.0,0.5887,-59614.0416,21.0,49.0,1.4754,71938.0034,433010.4337,1.0,0.4113,-34201.4463,4579.003098,106139.4497,433010.4337
77.0,2024-06-28 00:00:00+00:00,264802.1452,77.0,13.0,0.4833,-76257.1772,25.0,39.0,2.5934,78784.611,547907.0609,1.0,0.5167,-125535.6936,4910.348894,204320.3046,547907.0609
44.0,2024-06-29 00:00:00+00:00,70019.4106,45.0,6.0,0.516,-74661.3664,12.0,27.0,1.9964,21921.4168,134704.8499,0.9926,0.484,-21842.6057,2629.910338,43764.0225,135704.8499
41.0,2024-06-30 00:00:00+00:00,192578.2109,41.0,9.0,0.5621,-63787.5588,7.0,25.0,0.9314,77692.7971,342631.5338,1.0,0.4379,5332.2712,8409.451118,72360.5259,342631.5338
64.0,2024-07-01 00:00:00+00:00,245502.1699,64.0,9.0,0.5439,-65218.6841,16.0,39.0,3.2375,48579.9514,451358.9112,1.0,0.4561,-108696.8384,6267.64767,157276.7898,451358.9112
59.0,2024-07-02 00:00:00+00:00,198961.68,59.0,9.0,0.4877,-61395.1576,18.0,32.0,2.2141,65012.8955,407918.8882,1.0,0.5123,-78931.4172,3788.452115,143944.3126,407918.8882
73.0,2024-07-03 00:00:00+00:00,263436.6624,73.0,10.0,0.6374,-54244.4749,15.0,48.0,1.2363,67007.58,413287.4166,1.0,0.3626,-15835.5941,6088.070607,82843.1741,413287.4166
78.0,2024-07-04 00:00:00+00:00,183554.5517,78.0,11.0,0.5209,-55139.5419,28.0,39.0,1.6305,64180.2274,352381.9221,1.0,0.4791,-40466.9155,5338.869091,104647.143,352381.9221
102.0,2024-07-05 00:00:00+00:00,196535.3248,102.0,20.0,0.3525,-54637.0959,42.0,40.0,2.0211,119500.6788,557555.2536,1.0,0.6475,-122018.5713,3019.580751,241519.2501,557555.2536
44.0,2024-07-06 00:00:00+00:00,66115.9826,44.0,8.0,0.3956,-53795.935,16.0,20.0,1.3751,42532.5723,167135.607,1.0,0.6044,-15954.4798,2844.86891,58487.0521,167135.607
42.0,2024-07-07 00:00:00+00:00,74471.2843,42.0,5.0,0.37,-60865.5016,15.0,22.0,2.0685,41322.726,201271.4311,1.0,0.63,-44154.6949,3594.916755,85477.4209,201271.4311
79.0,2024-07-08 00:00:00+00:00,151933.4746,79.0,12.0,0.4817,-51047.0146,19.0,48.0,1.6471,61766.3322,315433.5685,1.0,0.5183,-39967.4295,2700.942062,101733.7617,315433.5685
60.0,2024-07-09 00:00:00+00:00,161091.8649,60.0,9.0,0.442,-46551.4771,14.0,37.0,1.6089,77950.3514,364455.2226,1.0,0.558,-47462.6549,6990.271387,125413.0063,364455.2226
63.0,2024-07-10 00:00:00+00:00,187935.9822,63.0,7.0,0.5688,-47883.7561,17.0,39.0,1.429,58647.2468,330392.0224,1.0,0.4312,-25161.5466,4491.257676,83808.7934,330392.0224
65.0,2024-07-11 00:00:00+00:00,246435.2012,65.0,7.0,0.5676,-48949.674,16.0,42.0,1.6858,69887.8512,434139.2446,1.0,0.4324,-47928.3409,4203.875023,117816.1921,434139.2446
59.0,2024-07-12 00:00:00+00:00,246999.4162,59.0,6.0,0.5632,-48025.6039,11.0,42.0,4.0389,38023.0932,438595.6834,1.0,0.4368,-115550.0807,9097.155204,153573.1739,438595.6834
46.0,2024-07-13 00:00:00+00:00,63113.163,46.0,11.0,0.322,-49728.3588,13.0,22.0,1.5307,52521.5079,196029.9428,1.0,0.678,-27873.764,4076.612609,80395.2719,196029.9428
36.0,2024-07-14 00:00:00+00:00,55936.8696,36.0,5.0,0.4136,-47419.1822,8.0,23.0,2.0908,25660.4446,135248.2174,1.0,0.5864,-27990.4586,3351.332562,53650.9032,135248.2174
73.0,2024-07-15 00:00:00+00:00,318621.9504,73.0,6.0,0.6375,-52060.7152,16.0,51.0,2.333,54356.9009,499793.9126,1.0,0.3625,-72458.1603,3860.846711,126815.0612,499793.9126
73.0,2024-07-16 00:00:00+00:00,165244.7085,73.0,12.0,0.3626,-53353.0513,23.0,38.0,1.483,116989.1113,455731.939,1.0,0.6374,-56509.0079,4948.818002,173498.1192,455731.939
73.0,2024-07-17 00:00:00+00:00,259315.5745,73.0,7.0,0.6295,-56521.6249,16.0,50.0,1.8992,52649.7341,411956.6046,1.0,0.3705,-47341.562,4985.067613,99991.2961,411956.6046
61.0,2024-07-18 00:00:00+00:00,189335.8858,61.0,7.0,0.5997,-54717.5924,14.0,40.0,1.7751,45545.4631,315726.9253,1.0,0.4003,-35300.1134,3540.709206,80845.5764,315726.9253
67.0,2024-07-19 00:00:00+00:00,222164.2584,67.0,8.0,0.5964,-44165.2042,19.0,40.0,1.7671,54341.2169,372530.0555,1.0,0.4036,-41683.3634,3492.473705,96024.5802,372530.0555
43.0,2024-07-20 00:00:00+00:00,133643.6863,43.0,4.0,0.6831,-39317.2403,7.0,32.0,0.8219,34030.9901,195643.6834,1.0,0.3169,6061.9832,2959.60016,27969.0069,195643.6834
42.0,2024-07-21 00:00:00+00:00,58537.1485,42.0,10.0,0.383,-37830.0999,18.0,14.0,1.4584,38351.3237,152820.2715,1.0,0.617,-17580.4757,3884.53189,55931.7994,152820.2715
67.0,2024-07-22 00:00:00+00:00,1147043.447,67.0,1.0,0.918,-39578.8892,8.0,58.0,10.527,8890.5112,1249524.1548,1.0,0.082,-84699.6855,34125.903934,93590.1967,1249524.1548
76.0,2024-07-23 00:00:00+00:00,267650.0717,76.0,14.0,0.4681,-44565.7069,26.0,36.0,1.8595,106360.9704,571788.7438,1.0,0.5319,-91416.7313,4077.026702,197777.7017,571788.7438
72.0,2024-07-24 00:00:00+00:00,1065924.7446,72.0,2.0,0.9408,-41568.298,4.0,66.0,2.2959,20340.4683,1132965.3809,1.0,0.0592,-26359.6996,11279.988354,46700.168,1132965.3809
83.0,2024-07-25 00:00:00+00:00,875765.2019,83.0,9.0,0.7202,-62736.3939,21.0,53.0,3.341,78376.5458,1215995.0785,1.0,0.2798,-183476.785,11076.69772,261853.3308,1215995.0785
76.0,2024-07-26 00:00:00+00:00,917723.2047,76.0,5.0,0.8223,-69289.8449,13.0,58.0,2.5801,55413.1728,1116107.071,1.0,0.1777,-87557.5206,13229.963505,142970.6935,1116107.071
55.0,2024-07-27 00:00:00+00:00,102881.3468,55.0,8.0,0.4311,-77201.9913,20.0,27.0,2.1414,43212.4852,238629.3587,1.0,0.5689,-49323.0415,4966.426442,92535.5267,238629.3587
40.0,2024-07-28 00:00:00+00:00,62270.6812,40.0,6.0,0.5273,-72705.9891,9.0,25.0,0.6015,34856.6447,118092.4308,1.0,0.4727,13891.5397,2191.384259,20965.1049,118092.4308
80.0,2024-07-29 00:00:00+00:00,925866.4733,80.0,4.0,0.8254,-77549.8634,13.0,63.0,4.0721,38607.458,1121688.1945,1.0,0.1746,-118606.8053,9561.827757,157214.2633,1121688.1945
86.0,2024-07-30 00:00:00+00:00,957684.8919,86.0,6.0,0.8597,-70205.3421,12.0,68.0,1.6883,58124.2473,1113938.4684,1.0,0.1403,-40005.082,17065.229026,98129.3292,1113938.4684
75.0,2024-07-31 00:00:00+00:00,478490.5687,75.0,4.0,0.7244,-81619.0587,18.0,53.0,3.8047,37885.0969,660516.4785,1.0,0.2756,-106255.716,3272.756599,144140.8129,660516.4785
81.0,2024-08-01 00:00:00+00:00,503644.5349,81.0,7.0,0.6883,-68441.7385,19.0,55.0,2.3337,68405.3171,731690.7126,1.0,0.3117,-91235.5435,5069.072198,159640.8606,731690.7126
75.0,2024-08-02 00:00:00+00:00,595062.6387,75.0,9.0,0.7462,-63488.4684,16.0,50.0,1.7076,74739.1964,797425.6616,1.0,0.2538,-52884.6302,12769.059809,127623.8266,797425.6616
64.0,2024-08-03 00:00:00+00:00,117394.71,64.0,8.0,0.4345,-60870.5456,18.0,38.0,1.5091,60883.3536,270158.9993,1.0,0.5655,-30997.5822,4358.662834,91880.9358,270158.9993
71.0,2024-08-04 00:00:00+00:00,154232.6915,71.0,10.0,0.4851,-72641.4343,27.0,34.0,2.4389,47609.1949,317955.7626,1.0,0.5149,-68504.6813,4581.763238,116113.8762,317955.7626
202.0,2024-08-05 00:00:00+00:00,1058477.8528,202.0,27.0,0.5141,-100141.4197,58.0,117.0,1.9026,344673.4383,2058931.432,1.0,0.4859,-311106.7026,12541.394644,655780.1409,2058931.432
97.0,2024-08-06 00:00:00+00:00,659723.7679,97.0,9.0,0.581,-107078.6071,22.0,66.0,1.4574,193622.17,1135533.5021,1.0,0.419,-88565.3942,9774.272187,282187.5642,1135533.5021
107.0,2024-08-07 00:00:00+00:00,505278.4389,107.0,16.0,0.5486,-108523.3397,28.0,63.0,1.7775,149677.3924,921002.0677,1.0,0.4514,-116368.844,9832.460658,266046.2364,921002.0677
93.0,2024-08-08 00:00:00+00:00,557910.3554,93.0,9.0,0.7801,-104491.2878,16.0,68.0,2.3375,47110.4679,715142.4714,1.0,0.2199,-63011.1803,5546.68647,110121.6481,715142.4714
64.0,2024-08-09 00:00:00+00:00,320359.8696,64.0,10.0,0.6022,-98367.6381,13.0,41.0,1.0994,100820.808,532020.568,1.0,0.3978,-10019.0824,4538.566701,110839.8904,532020.568
42.0,2024-08-10 00:00:00+00:00,63825.1018,42.0,7.0,0.3596,-101467.9973,16.0,19.0,2.7292,30476.5418,177478.2817,1.0,0.6404,-52700.0962,3072.844862,83176.6381,177478.2817
41.0,2024-08-11 00:00:00+00:00,37406.8568,41.0,10.0,0.2036,-97802.2149,20.0,11.0,1.8282,51730.3582,183711.778,1.0,0.7964,-42844.2048,3307.414238,94574.563,183711.778
76.0,2024-08-12 00:00:00+00:00,333158.0613,76.0,7.0,0.5462,-67014.5006,21.0,48.0,2.0551,90600.9599,609952.6834,1.0,0.4538,-95592.7022,5692.122322,186193.6621,609952.6834
87.0,2024-08-13 00:00:00+00:00,176180.882,87.0,14.0,0.496,-58626.1973,23.0,50.0,1.4002,74586.8274,355201.8076,1.0,0.504,-29847.271,3255.320095,104434.0983,355201.8076
68.0,2024-08-14 00:00:00+00:00,363948.7561,68.0,7.0,0.72,-45826.8217,11.0,50.0,1.4666,57373.987,505469.9454,1.0,0.28,-26773.2152,4136.548302,84147.2022,505469.9454
75.0,2024-08-15 00:00:00+00:00,218138.348,75.0,9.0,0.552,-42163.3283,16.0,50.0,1.5351,69835.4013,395175.8767,1.0,0.448,-37366.7261,6984.275201,107202.1274,395175.8767
58.0,2024-08-16 00:00:00+00:00,170602.7357,58.0,6.0,0.4634,-53997.7192,17.0,35.0,2.7744,52333.7922,368130.139,1.0,0.5366,-92859.8188,8057.042902,145193.6111,368130.139
