block_date,exchange_flow_share,tx_per_active_zscore_90d,eth_burned_delta_1d,block_fullness_delta_1d,median_gas_delta_1d,net_exchange_flow_ratio,median_gas_delta_7d,tx_per_active_delta_1d,whale_volume_ratio_delta_3d,smart_contract_ratio_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d
2020-07-20 00:00:00+00:00,0.096993,1.0314,,-0.006893,16.4199,0.009438,21.8851,-0.0882,-0.035189,0.014604,0.02615,0.002049,0.0,1.6888,0.724325,-0.024345
2020-07-21 00:00:00+00:00,0.104018,2.4746,,0.009554,3.0313,-0.002608,28.1802,0.1797,0.046963,0.005022,-0.133405,-0.011693,0.0,1.5788,0.741365,0.01704
2020-07-22 00:00:00+00:00,0.09645,1.6039,,-0.001042,-1.694,-0.009537,21.8372,-0.0984,0.022954,-0.005186,-0.210353,-0.016784,0.0,1.5613,0.771624,0.030259
2020-07-23 00:00:00+00:00,0.124078,0.8112,,0.000538,6.8021,-0.04058,24.3381,-0.0932,0.108567,-0.002911,-0.410073,-0.044882,0.0,2.5558,0.832892,0.061268
2020-07-24 00:00:00+00:00,0.110163,1.9765,,-0.000191,-2.7912,-0.000747,15.622,0.1487,0.018671,0.003826,-0.09993,-0.009203,0.0,1.2508,0.760036,-0.072856
2020-07-25 00:00:00+00:00,0.190442,1.2672,,0.004804,6.2504,0.034808,34.2504,-0.0843,-0.027461,-0.023338,0.140536,0.023774,0.0,1.4205,0.744163,-0.015873
2020-07-26 00:00:00+00:00,0.132656,0.5153,,0.002772,-14.6756,0.000987,13.343,-0.0922,-0.078408,0.0285,-0.082386,-0.009134,0.0,1.5004,0.754485,0.010322
2020-07-27 00:00:00+00:00,0.204136,0.8035,,-0.004124,25.7466,-0.018959,22.6696,0.0378,0.030997,0.0133,-0.149106,-0.027515,0.0,3.3585,0.791033,0.036548
2020-07-28 00:00:00+00:00,0.125029,-1.0864,,0.003412,-21.6102,0.001014,-1.972,-0.2371,0.036219,0.000248,-0.037973,-0.004114,0.0,2.9994,0.780382,-0.010651
2020-07-29 00:00:00+00:00,0.198685,1.0576,,-0.004473,0.8285,0.01046,0.5506,0.2711,0.037961,-0.006193,0.021314,0.003923,0.0,1.2454,0.792446,0.012064
2020-07-30 00:00:00+00:00,0.124647,0.7685,,-0.003061,-1.4065,-0.00162,-7.658,-0.0341,-0.006954,0.001167,-0.081057,-0.008664,0.0,1.3911,0.784079,-0.008367
2020-07-31 00:00:00+00:00,0.117355,1.2591,,0.00372,6.4676,0.002426,1.6008,0.0643,-0.010067,0.007173,-0.052673,-0.005257,0.0,1.29,0.770315,-0.013764
2020-08-01 00:00:00+00:00,0.16346,-0.3798,,-0.002422,-15.769,0.002987,-20.4187,-0.1995,-0.034475,0.000894,-0.031365,-0.004518,0.0,1.632,0.757971,-0.012344
2020-08-02 00:00:00+00:00,0.211124,-0.5518,,-0.000763,8.9889,-0.000472,3.2459,-0.0205,-0.031179,0.006752,-0.054848,-0.010378,0.0,1.9869,0.7529,-0.005071
2020-08-03 00:00:00+00:00,0.102335,-0.5395,,-0.001202,-8.707,0.006184,-31.2077,0.0013,0.016542,0.026233,-0.021931,-0.001853,0.0,1.2239,0.786857,0.033957
2020-08-04 00:00:00+00:00,0.103364,-1.0872,,0.00206,-2.4813,0.019145,-12.0787,-0.0677,0.056645,-0.012284,0.144273,0.01282,0.0,1.7212,0.814616,0.027759
2020-08-05 00:00:00+00:00,0.133531,-0.9747,,-0.000456,-7.5943,-0.014475,-20.5015,0.0115,0.00442,0.000633,-0.184752,-0.021432,0.0,1.7024,0.75732,-0.057296
2020-08-06 00:00:00+00:00,0.123403,-0.7534,,-0.006417,4.6417,0.003733,-14.4533,0.0257,-0.052307,-0.004253,-0.063676,-0.006453,0.0,2.0125,0.73455,-0.02277
2020-08-07 00:00:00+00:00,0.158996,1.0111,,0.006176,18.122,0.012601,-2.7989,0.2185,-0.047036,0.0119,0.023783,0.003382,0.0,1.7019,0.76758,0.03303
2020-08-08 00:00:00+00:00,0.142381,0.918,,-0.005696,-12.4667,0.001563,0.5035,-0.0091,-0.078457,0.007017,-0.062691,-0.007475,0.0,1.0348,0.678863,-0.088717
2020-08-09 00:00:00+00:00,0.130941,3.0333,,0.009352,11.411,0.021512,2.9256,0.2867,-0.037041,-0.006916,0.11093,0.01209,0.0,1.5107,0.697509,0.018646
2020-08-10 00:00:00+00:00,0.146552,2.8777,,0.000196,35.617,0.012181,47.2496,0.0013,-0.006796,0.004244,0.028426,0.003661,0.0,1.6073,0.760783,0.063275
2020-08-11 00:00:00+00:00,0.132533,2.5686,,-0.004618,16.1458,0.024506,65.8767,-0.0323,0.056716,0.007904,0.126089,0.0143,0.0,1.5328,0.735579,-0.025205
2020-08-12 00:00:00+00:00,0.273906,4.4878,,0.004362,93.1235,0.038306,166.5945,0.3618,0.07255,0.000233,0.099999,0.025778,0.0,0.8674,0.770058,0.034479
2020-08-13 00:00:00+00:00,0.104621,2.6363,,0.000298,44.5293,-0.002994,206.482,-0.2742,-0.044845,-0.002444,-0.15875,-0.013492,0.0,0.259,0.715939,-0.054119
2020-08-14 00:00:00+00:00,0.10536,1.8068,,0.002846,-54.3419,-0.003786,134.0181,-0.1302,0.048293,-0.017212,-0.138875,-0.012289,0.0,1.4596,0.783872,0.067933
2020-08-15 00:00:00+00:00,0.165135,0.1264,,-0.002764,-91.1286,0.031555,55.3562,-0.282,-0.052324,0.014546,0.18495,0.026035,0.0,-0.0047,0.717735,-0.066138
2020-08-16 00:00:00+00:00,0.120276,0.9057,,0.002875,-21.0927,-0.006798,22.8525,0.1334,-0.029305,-0.020248,-0.157877,-0.014872,0.0,-0.155,0.686634,-0.031101
2020-08-17 00:00:00+00:00,0.137461,1.313,,0.003652,6.5643,0.003086,-6.2002,0.0741,-0.059248,0.016239,-0.059083,-0.006621,0.0,0.5338,0.724624,0.03799
2020-08-18 00:00:00+00:00,0.105991,2.1888,,-0.005464,25.3442,0.003317,2.9982,0.1641,-0.004404,0.007434,-0.086383,-0.007114,0.0,0.6959,0.71333,-0.011294
2020-08-19 00:00:00+00:00,0.111527,1.8522,,0.003501,6.7961,0.002368,-83.3293,-0.0482,0.037331,-0.007423,-0.084997,-0.007703,0.0,0.5755,0.723965,0.010634
2020-08-20 00:00:00+00:00,0.122113,1.4541,,0.002435,-23.8939,-0.004177,-151.7525,-0.065,0.010622,-0.015087,-0.114833,-0.011724,0.0,0.0604,0.735246,0.011282
2020-08-21 00:00:00+00:00,0.169258,1.2845,,0.000247,41.3652,-0.006156,-56.0454,-0.025,0.006482,0.01275,-0.133063,-0.019615,0.0,0.4439,0.719813,-0.015433
2020-08-22 00:00:00+00:00,0.141448,0.8658,,-0.005334,-53.1808,-0.005311,-18.0976,-0.0738,-0.032853,0.003303,-0.106862,-0.012612,0.0,-0.3789,0.691112,-0.028701
2020-08-23 00:00:00+00:00,0.106293,0.5613,,0.002237,-18.5558,0.003824,-15.5607,-0.0548,-0.07936,0.011159,-0.057756,-0.004862,0.0,-0.1589,0.655886,-0.035225
2020-08-24 00:00:00+00:00,0.113612,0.7964,,0.002872,8.6377,0.003519,-13.4874,0.0449,0.032781,0.007155,-0.046399,-0.004459,0.0,-0.1264,0.752594,0.096707
2020-08-25 00:00:00+00:00,0.12865,1.0013,,-0.002222,15.2956,0.02828,-23.536,0.0409,0.032452,-0.01201,0.173244,0.018633,0.0,0.1143,0.723563,-0.029031
2020-08-26 00:00:00+00:00,0.131439,0.8914,,-0.00108,-22.6056,0.006706,-52.9377,-0.0172,0.082318,-0.001079,-0.016064,-0.001807,0.0,0.157,0.738205,0.014642
2020-08-27 00:00:00+00:00,0.196051,0.7466,,-0.000162,11.7316,0.010442,-17.3121,-0.0236,-0.047451,0.008143,0.008292,0.001451,0.0,0.5692,0.705143,-0.033062
2020-08-28 00:00:00+00:00,0.107153,1.4417,,-0.004141,-14.6437,0.008433,-73.321,0.1354,0.018221,0.006434,0.009533,0.000858,0.0,0.1834,0.741784,0.036641
2020-08-29 00:00:00+00:00,0.105285,2.4948,,0.003969,17.1001,0.00326,-3.0401,0.2191,-0.048687,-0.002146,-0.117015,-0.009391,0.0,-0.6417,0.689518,-0.052266
2020-08-30 00:00:00+00:00,0.10226,3.42,,0.000354,115.2978,0.022163,130.8136,0.235,-0.061157,-0.011445,0.010349,0.000784,0.0,-0.5391,0.643986,-0.045532
2020-08-31 00:00:00+00:00,0.11762,2.2349,,0.000908,14.5313,0.003805,136.7072,-0.2263,-0.031345,0.0278,-0.11774,-0.011589,0.0,0.5121,0.710439,0.066453
2020-09-01 00:00:00+00:00,0.132095,2.3056,,0.001106,247.2108,0.012869,368.6224,0.0358,-0.02108,0.005623,-0.061849,-0.006485,0.0,1.2103,0.668438,-0.042002
2020-09-02 00:00:00+00:00,0.164003,2.0417,,-0.00081,16.2949,0.070124,407.5229,-0.0415,0.03634,8.4e-05,0.380474,0.052312,0.0,0.3298,0.680326,0.011888
2020-09-03 00:00:00+00:00,0.123396,1.7186,,0.002748,-93.9912,0.019733,301.8001,-0.06,-0.022002,-0.007555,0.024799,0.002424,0.0,0.3274,0.688437,0.008111
2020-09-04 00:00:00+00:00,0.107498,0.3329,,-0.005952,-171.7516,0.00653,144.6922,-0.3112,0.078164,-0.008034,-0.062267,-0.005367,0.0,0.5492,0.746601,0.058164
2020-09-05 00:00:00+00:00,0.098041,1.881,,-0.009066,30.5423,0.005021,158.1344,0.3569,0.007501,0.006538,-0.161343,-0.011361,0.0,-1.0127,0.687827,-0.058775
2020-09-06 00:00:00+00:00,0.088733,0.4742,,0.01657,-133.9644,0.000432,-91.1279,-0.3181,0.038634,-0.018444,-0.150747,-0.009462,0.0,-1.0006,0.727071,0.039244
2020-09-07 00:00:00+00:00,0.112753,0.6612,,-0.003463,-16.42,0.001496,-122.0792,0.0463,-0.030727,-0.004988,-0.131127,-0.011651,0.0,-1.0215,0.715874,-0.011197
2020-09-08 00:00:00+00:00,0.114322,0.7043,,-0.000668,-12.7487,0.012491,-382.0387,0.0128,0.047584,0.003117,-0.009402,-0.000884,0.0,-1.3684,0.73541,0.019536
2020-09-09 00:00:00+00:00,0.08215,1.8597,,0.002516,13.9186,0.004031,-384.415,0.277,0.006776,0.021292,-0.105273,-0.006542,0.0,-1.7254,0.733848,-0.001563
2020-09-10 00:00:00+00:00,0.09078,2.7785,,-0.001827,58.5483,0.007965,-231.8754,0.246,-0.022797,-0.004786,-0.123936,-0.0085,0.0,-1.4462,0.693077,-0.040771
2020-09-11 00:00:00+00:00,0.067268,2.341,,0.004234,-21.5944,0.003841,-81.7182,-0.0836,-0.012664,0.005077,-0.121689,-0.006138,0.0,-1.5079,0.722746,0.029669
2020-09-12 00:00:00+00:00,0.170283,1.6604,,-0.000706,-44.0042,0.092334,-156.2648,-0.1558,0.017419,-0.014427,0.538185,0.083359,0.0,-1.8158,0.751266,0.02852
2020-09-13 00:00:00+00:00,0.067702,2.6572,,7.8e-05,8.7722,0.008413,-13.5282,0.2789,-0.022307,0.011307,-0.13862,-0.006364,0.0,-2.3455,0.67077,-0.080496
2020-09-14 00:00:00+00:00,0.07664,1.9601,,0.000756,77.984,0.002219,80.8758,-0.1604,0.022567,0.004927,-0.147335,-0.009034,0.0,-1.2542,0.745313,0.074543
2020-09-15 00:00:00+00:00,0.072914,1.0457,,0.001641,-19.8862,0.004809,73.7383,-0.2305,-0.033784,0.01362,-0.121189,-0.006527,0.0,-1.2535,0.717482,-0.027831
2020-09-16 00:00:00+00:00,0.096887,1.3219,,-0.001152,-17.9905,0.007884,41.8293,0.0785,0.092575,-0.000329,-0.008948,-0.000723,0.0,-1.7936,0.763346,0.045864
2020-09-17 00:00:00+00:00,0.111254,0.6267,,-0.002761,395.5439,0.024885,378.8249,-0.175,0.018339,0.052015,0.120945,0.011405,0.0,0.9708,0.763652,0.000307
2020-09-18 00:00:00+00:00,0.086087,-0.1938,,0.000987,-236.9194,0.018568,163.4998,-0.2077,0.078622,-0.020683,0.124961,0.009325,0.0,1.2031,0.796103,0.032451
2020-09-19 00:00:00+00:00,0.110343,-0.2273,,0.001989,-152.1193,0.015493,55.3848,-0.0084,-0.044944,-0.017676,0.078467,0.007347,0.0,-1.5332,0.718401,-0.077702
2020-09-20 00:00:00+00:00,0.1358,-0.7238,,-0.003159,-43.3578,0.005381,3.2548,-0.1287,-0.008166,-0.020522,0.010914,0.001297,0.0,0.3245,0.755487,0.037085
2020-09-21 00:00:00+00:00,0.117647,-0.357,,-0.000951,18.8878,0.024074,-55.8414,0.0936,-0.018137,-0.003258,0.158005,0.016028,0.0,0.0533,0.777967,0.02248
2020-09-22 00:00:00+00:00,0.155908,0.0176,,0.000841,0.0255,0.025717,-35.9297,0.0966,0.036736,0.003311,0.111711,0.015449,0.0,-1.3028,0.755138,-0.022829
2020-09-23 00:00:00+00:00,0.21186,-0.2016,,-0.001186,-18.6916,0.115206,-36.6308,-0.0552,0.029665,-0.001649,0.550194,0.107612,0.0,-0.6988,0.785152,0.030015
2020-09-24 00:00:00+00:00,0.100418,-0.5579,,0.002826,-15.822,-0.002805,-447.9968,-0.09,0.002142,-0.005759,-0.114662,-0.009881,0.0,-0.0095,0.780109,-0.005043
2020-09-25 00:00:00+00:00,0.106762,-0.1215,,-0.001937,0.5794,0.004749,-210.4979,0.1128,-0.029277,0.013157,-0.039014,-0.003541,0.0,-1.5692,0.725861,-0.054248
2020-09-26 00:00:00+00:00,0.080133,-0.6438,,0.004965,-23.0372,0.0066,-81.4158,-0.1304,-0.06148,0.007293,-0.026277,-0.001783,0.0,-0.9567,0.723672,-0.002189
2020-09-27 00:00:00+00:00,0.083038,-0.6879,,-0.002442,-1.9399,0.003316,-39.9979,-0.0042,-0.057421,-0.014195,-0.05372,-0.00384,0.0,-1.1426,0.722687,-0.000984
2020-09-28 00:00:00+00:00,0.073773,-0.1281,,0.003012,37.284,-0.006192,-21.6017,0.1417,0.023216,0.006762,-0.232565,-0.014433,0.0,-0.3265,0.749077,0.026389
2020-09-29 00:00:00+00:00,0.330749,-0.0077,,-0.002365,21.9527,0.034243,0.3255,0.0335,0.044618,0.001284,0.084044,0.026873,0.0,-0.4163,0.768289,0.019213
2020-09-30 00:00:00+00:00,0.043712,-0.0167,,0.000956,-25.7157,0.00731,-6.6987,0.0013,0.079916,-0.005684,0.049462,0.001719,0.0,-0.71,0.802604,0.034314
2020-10-01 00:00:00+00:00,0.130997,-0.4529,,0.000856,-24.3179,-0.00404,-15.1946,-0.1031,0.024116,-0.025236,-0.099922,-0.011903,0.0,-1.5374,0.773193,-0.029411
2020-10-02 00:00:00+00:00,0.091779,-0.3821,,0.001362,0.5165,0.010317,-15.2575,0.0223,-0.038011,0.011783,0.011648,0.00091,0.0,-1.317,0.730279,-0.042914
2020-10-03 00:00:00+00:00,0.054979,-0.1619,,-0.001284,-25.7721,0.00473,-17.9925,0.0558,-0.117253,0.013475,-0.106895,-0.004502,0.0,-1.8272,0.68535,-0.044929
2020-10-04 00:00:00+00:00,0.056967,-0.3312,,0.00133,9.8196,0.007,-6.2329,-0.0374,-0.103211,-0.021591,-0.012075,-0.000548,0.0,-1.2755,0.669982,-0.015368
2020-10-05 00:00:00+00:00,0.063921,0.6186,,-0.003115,7.4589,-0.00831,-36.0581,0.2244,0.007113,0.028536,-0.270493,-0.014438,0.0,-1.5987,0.737392,0.06741
2020-10-06 00:00:00+00:00,0.081931,0.4188,,0.001253,9.2066,0.012608,-48.8042,-0.043,0.007314,0.005824,0.066745,0.004596,0.0,-0.7021,0.692664,-0.044727
2020-10-07 00:00:00+00:00,0.106435,-0.1324,,-0.001265,-12.8385,-0.012051,-35.9269,-0.1241,0.112986,-0.004347,-0.194797,-0.018681,0.0,-0.91,0.782968,0.090303
2020-10-08 00:00:00+00:00,0.071499,-0.1752,,0.001194,-2.8357,-0.001587,-14.4447,-0.0077,0.0275,-0.003862,-0.13003,-0.007889,0.0,-1.2983,0.764892,-0.018075
2020-10-09 00:00:00+00:00,0.08724,-0.6461,,-0.001561,-0.8029,0.000342,-15.7641,-0.1024,0.065024,0.007321,-0.05237,-0.004033,0.0,-1.6902,0.757688,-0.007204
2020-10-10 00:00:00+00:00,0.053252,-0.5177,,-0.030531,-11.5729,0.005575,-1.5648,0.0304,-0.042906,0.003424,0.005769,0.000251,0.0,-1.1235,0.740062,-0.017627
2020-10-11 00:00:00+00:00,0.054901,-0.5798,,0.030678,-14.3116,-0.003654,-25.696,-0.0129,-0.014705,0.006316,-0.180771,-0.008362,0.0,-1.7291,0.750188,0.010126
2020-10-12 00:00:00+00:00,0.106515,-0.1355,,-0.001835,20.069,0.009276,-13.0859,0.1021,-0.025126,0.007268,0.034192,0.003219,0.0,-1.2988,0.732563,-0.017625
2020-10-13 00:00:00+00:00,0.078772,-0.8996,,0.004203,1.5851,0.01523,-20.7075,-0.1649,0.016691,-0.0162,0.137336,0.009405,0.0,-0.1191,0.756753,0.02419
2020-10-14 00:00:00+00:00,0.060078,-0.8745,,-0.001135,1.4021,0.005666,-6.4668,0.006,0.084169,0.001316,0.025635,0.001358,0.0,-0.1556,0.834357,0.077604
2020-10-15 00:00:00+00:00,0.062629,-2.5892,,0.003243,5.2147,0.014991,1.5835,-0.401,0.044066,-0.023422,0.191266,0.010373,0.0,1.4326,0.776629,-0.057728
2020-10-16 00:00:00+00:00,0.105607,-2.2177,,-0.004783,-9.0429,0.009831,-6.6565,0.0636,0.039958,0.008178,0.036969,0.003537,0.0,0.5345,0.796711,0.020082
2020-10-17 00:00:00+00:00,0.080939,-1.9838,,-0.000159,-29.2306,0.009205,-24.3142,0.0393,-0.102993,0.016396,0.045034,0.003231,0.0,-0.5361,0.731363,-0.065348
2020-10-18 00:00:00+00:00,0.062766,-0.8982,,0.000925,-3.3967,-0.010737,-13.3993,0.2576,-0.066427,0.025656,-0.312815,-0.016571,0.0,-1.3747,0.710201,-0.021162
2020-10-19 00:00:00+00:00,0.087409,-0.42,,0.002578,12.9563,0.002331,-20.512,0.1127,-0.046901,-0.013212,-0.042641,-0.00326,0.0,-0.7886,0.749811,0.039609
2020-10-20 00:00:00+00:00,0.099652,-0.4326,,-0.002433,4.4175,0.012933,-17.6795,-0.0037,-0.008595,0.013266,0.045286,0.003802,0.0,-0.7076,0.722768,-0.027042
2020-10-21 00:00:00+00:00,0.087591,-0.7607,,0.002426,14.0328,-0.00769,-5.0488,-0.0792,0.091505,-0.014097,-0.172955,-0.013087,0.0,0.3655,0.801707,0.078938
2020-10-22 00:00:00+00:00,0.124803,-1.1913,,-0.002152,1.0103,-0.039505,-9.2532,-0.1089,0.039533,-0.00614,-0.397093,-0.044686,0.0,0.5747,0.789343,-0.012364
2020-10-23 00:00:00+00:00,0.09298,-1.2356,,0.00083,-10.8248,-0.003932,-11.035,-0.0156,0.057416,-0.000647,-0.129972,-0.010658,0.0,-0.0294,0.780185,-0.009158
2020-10-24 00:00:00+00:00,0.095885,-1.3818,,-0.00055,-21.1491,0.008948,-2.9535,-0.0404,-0.010053,-0.002544,0.054864,0.004794,0.0,-0.7585,0.791654,0.011469
2020-10-25 00:00:00+00:00,0.082452,-0.6987,,0.002285,0.5225,0.007177,0.9657,0.1672,-0.047564,0.008376,0.040967,0.002926,0.0,-1.2758,0.74178,-0.049874
2020-10-26 00:00:00+00:00,0.084045,-0.4276,,0.0017,18.457,0.00276,6.4664,0.0709,0.026898,-0.007562,-0.043471,-0.003193,0.0,-0.2767,0.807083,0.065304
2020-10-27 00:00:00+00:00,0.086606,-0.5633,,-0.001532,-11.1796,0.011256,-9.1307,-0.0336,-0.001303,0.001531,0.081486,0.006208,0.0,-0.6843,0.790351,-0.016732
2020-10-28 00:00:00+00:00,0.072913,-0.6932,,-0.001553,9.5487,0.006164,-13.6149,-0.0322,0.055505,0.005371,-0.007042,-0.000433,0.0,-0.1635,0.797284,0.006934
2020-10-29 00:00:00+00:00,0.070597,-0.1226,,0.0013,7.9087,0.011033,-6.7166,0.1395,-0.080512,0.008934,0.054599,0.003152,0.0,-0.607,0.726571,-0.070714
2020-10-30 00:00:00+00:00,0.098818,-0.4063,,0.000345,3.9579,-0.005517,8.0661,-0.0666,-0.008194,-0.006493,-0.133822,-0.011617,0.0,-0.1588,0.782156,0.055586
2020-10-31 00:00:00+00:00,0.061531,-1.1901,,-0.004226,-24.4342,0.00348,4.781,-0.1898,-0.017736,-0.020393,-0.024979,-0.001314,0.0,0.0573,0.779548,-0.002608
2020-11-01 00:00:00+00:00,0.079394,-0.8757,,0.002148,-4.4462,0.002535,-0.1877,0.0778,0.015895,0.014307,-0.030724,-0.002129,0.0,-0.1192,0.742466,-0.037082
2020-11-02 00:00:00+00:00,0.082359,-0.7058,,0.002205,23.8134,-0.005235,5.1687,0.0447,0.009827,0.002579,-0.155787,-0.011089,0.0,0.5586,0.791983,0.049517
2020-11-03 00:00:00+00:00,0.088143,-0.8498,,0.000624,-8.0283,-0.004155,8.32,-0.0311,0.005077,0.023449,-0.147303,-0.01132,0.0,-0.4147,0.784625,-0.007358
2020-11-04 00:00:00+00:00,0.159999,-1.9637,,-0.002624,-11.0565,0.059535,-12.2852,-0.2712,0.085715,-0.045681,0.368014,0.055563,0.0,0.8174,0.828181,0.043556
2020-11-05 00:00:00+00:00,0.106113,-1.1435,,0.000285,4.5563,-0.004226,-15.6376,0.193,-0.013799,0.018346,-0.1084,-0.009911,0.0,-0.4231,0.778184,-0.049997
2020-11-06 00:00:00+00:00,0.140141,-1.495,,-0.000772,18.6024,-0.032486,-0.9931,-0.092,-0.021698,0.00109,-0.316641,-0.039742,0.0,0.4867,0.762926,-0.015257
2020-11-07 00:00:00+00:00,0.182165,-1.2252,,0.000208,-7.9705,-0.056079,15.4706,0.0589,-0.073384,-0.003733,-0.37009,-0.062035,0.0,-0.1526,0.754796,-0.00813
2020-11-08 00:00:00+00:00,0.13357,-1.3623,,0.001508,-20.7894,-0.013147,-0.8726,-0.042,-0.03509,0.016426,-0.164929,-0.019984,0.0,-0.9999,0.743093,-0.011703
2020-11-09 00:00:00+00:00,0.118193,-0.9581,,0.000569,9.3241,0.02065,-15.3619,0.0949,0.025926,0.009702,0.136598,0.014398,0.0,-0.223,0.788852,0.045759
2020-11-10 00:00:00+00:00,0.10164,-0.5465,,0.000943,9.0517,0.003121,1.7181,0.098,0.018297,-0.002068,-0.051138,-0.004521,0.0,0.1391,0.773094,-0.015758
2020-11-11 00:00:00+00:00,0.078514,-1.3598,,-0.001038,2.3009,-0.00592,15.0755,-0.2049,0.006891,-0.013528,-0.184131,-0.011773,0.0,-0.4704,0.749985,-0.023109
2020-11-12 00:00:00+00:00,0.186561,-0.7669,,0.003462,-2.57,0.114608,7.9492,0.1402,0.014079,0.005248,0.617966,0.107361,0.0,-0.3521,0.802932,0.052947
2020-11-13 00:00:00+00:00,0.12616,-0.7381,,-0.003113,4.5832,0.029392,-6.07,0.0064,0.033512,-0.011224,0.211434,0.024417,0.0,0.3732,0.806606,0.003675
2020-11-14 00:00:00+00:00,0.130918,-1.4364,,-0.001119,-20.4798,0.022441,-18.5794,-0.1783,-0.012744,-0.006218,0.132669,0.015715,0.0,-0.3149,0.737241,-0.069366
2020-11-15 00:00:00+00:00,0.140204,-0.7635,,-0.00155,-1.2053,0.035663,1.0047,0.1625,-0.120066,0.008688,0.199937,0.024891,0.0,-1.2589,0.682866,-0.054375
2020-11-16 00:00:00+00:00,0.114406,-0.8876,,0.003483,10.5352,0.014361,2.2159,-0.0357,-0.048517,-0.006032,0.065942,0.00664,0.0,0.1517,0.75809,0.075224
2020-11-17 00:00:00+00:00,0.081394,-0.726,,-0.003284,26.9536,0.004895,20.1177,0.0359,0.073683,0.014982,0.007769,0.000546,0.0,0.8524,0.810924,0.052834
2020-11-18 00:00:00+00:00,0.189695,-0.7011,,0.003755,4.7621,0.005259,22.5789,0.0025,0.103435,-0.034155,-0.010038,-0.001749,0.0,0.0064,0.786301,-0.024623
2020-11-19 00:00:00+00:00,0.170615,-1.1526,,-0.001025,-28.9578,0.033636,-3.8089,-0.118,0.034287,-0.004079,0.172723,0.027516,0.0,1.2506,0.792377,0.006076
2020-11-20 00:00:00+00:00,0.133759,-0.898,,-0.003261,21.8381,0.028478,13.446,0.0594,-0.056051,0.006007,0.196057,0.023619,0.0,2.1598,0.754873,-0.037504
2020-11-21 00:00:00+00:00,0.077936,-1.2983,,-0.00049,-7.1129,0.006993,26.8129,-0.1068,0.017125,-0.006697,0.00144,9.5e-05,0.0,1.8472,0.803426,0.048553
2020-11-22 00:00:00+00:00,0.196333,-1.2075,,9e-06,3.1065,-0.043169,31.1248,0.0165,-0.080605,-0.003912,-0.291112,-0.051778,0.0,0.534,0.711771,-0.091654
2020-11-23 00:00:00+00:00,0.141673,-0.9829,,0.003988,8.6992,0.02158,29.2887,0.0522,-0.040749,0.005741,0.103078,0.012545,0.0,1.3879,0.714124,0.002353
2020-11-24 00:00:00+00:00,0.151468,-0.5582,,-0.005809,27.3356,0.015013,29.6707,0.1061,-0.047889,-0.008368,0.036236,0.004816,0.0,1.8147,0.755537,0.041412
2020-11-25 00:00:00+00:00,0.124085,-1.1748,,0.003767,-37.2596,0.007091,-12.351,-0.1643,0.027502,0.001256,-0.028278,-0.003002,0.0,0.8239,0.739274,-0.016263
2020-11-26 00:00:00+00:00,0.102393,-0.0876,,-0.003262,39.9834,0.006128,56.5902,0.2784,0.004332,-0.003073,-0.029556,-0.00237,0.0,0.4547,0.718456,-0.020818
2020-11-27 00:00:00+00:00,0.091492,-1.3336,,0.005507,-60.7814,0.005761,-26.0293,-0.3277,0.038111,-0.009108,-0.018669,-0.001468,0.0,0.5616,0.793648,0.075192
2020-11-28 00:00:00+00:00,0.139806,-1.4784,,-0.001785,-12.7671,-0.004659,-31.6835,-0.039,-0.010794,-0.00311,-0.12874,-0.015661,0.0,-1.3364,0.728479,-0.065168
2020-11-29 00:00:00+00:00,0.115498,-2.097,,-0.001163,-2.7654,0.000603,-37.5555,-0.1695,0.065024,-0.020926,-0.063232,-0.006546,0.0,0.4054,0.78348,0.055
2020-11-30 00:00:00+00:00,0.115472,-0.2227,,0.002222,38.6592,0.010704,-7.5954,0.467,-0.029913,0.030815,0.047067,0.004752,0.0,1.3254,0.763735,-0.019744
2020-12-01 00:00:00+00:00,0.156292,-0.4721,,-0.001834,18.9177,0.043833,-16.0133,-0.0657,0.042498,-0.005338,0.254725,0.035541,0.0,-0.1427,0.770978,0.007243
2020-12-02 00:00:00+00:00,0.108869,-0.546,,-0.000167,-40.6223,-0.006521,-19.376,-0.022,-0.042758,-0.0012,-0.143014,-0.013729,0.0,-0.4971,0.740721,-0.030256
2020-12-03 00:00:00+00:00,0.129666,-0.3722,,-0.002719,3.8079,0.009465,-55.5515,0.0395,-0.010205,-0.003208,0.018677,0.002178,0.0,0.089,0.753531,0.012809
2020-12-04 00:00:00+00:00,0.161287,-0.1187,,0.003798,7.7635,0.017671,12.9934,0.0558,-0.012941,-0.003547,0.079478,0.011427,0.0,0.1442,0.758037,0.004507
2020-12-05 00:00:00+00:00,0.158113,-0.6615,,-0.00088,-19.3236,0.008797,6.437,-0.1304,0.007805,-0.011136,0.020565,0.002984,0.0,0.2551,0.748527,-0.00951
2020-12-06 00:00:00+00:00,0.105053,-0.386,,-0.000532,-1.8491,0.013018,7.3533,0.0617,-0.059742,0.030012,0.074765,0.006751,0.0,-0.1799,0.693788,-0.054739
2020-12-07 00:00:00+00:00,0.136533,-0.0412,,0.001068,13.8554,0.04865,-17.4505,0.0782,0.047386,-0.009439,0.34383,0.043367,0.0,-0.1443,0.805423,0.111635
