block_date,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2024-12-08,-1e-06,-303.5379,-0.4558,0.431142,-2.9277,-3.0072,0.020129,0.006401,0.0069,-1.1619,0.068024,0.027625,-0.1143,0.838466,-0.025038,-0.03584
2024-12-09,0.000344,1799.9345,1.8166,0.471758,17.1102,7.4225,-0.040792,0.019399,0.1557,-0.2863,-0.077491,-0.035015,1.9338,0.880216,0.041751,-0.015905
2024-12-10,-0.000466,-172.2071,1.56,0.422255,-7.0981,-2.6915,-0.064078,-0.045417,-0.0978,-0.8365,-0.146154,-0.058871,1.437,0.885204,0.004988,0.0217
2024-12-11,0.000293,-684.0526,0.6701,0.559423,-2.9354,-5.9344,-0.034226,0.001554,-0.0464,-1.0755,-0.056746,-0.030987,1.2078,0.913268,0.028063,0.074802
2024-12-12,-0.000242,74.6978,0.7482,0.422759,1.0272,-4.3224,-0.060886,-0.00823,-0.0861,-1.5158,-0.135845,-0.05511,1.874,0.889149,-0.024119,0.008932
2024-12-13,-0.000172,-530.1077,0.0405,0.394387,-4.8653,-5.7496,-0.063948,0.004343,0.0299,-1.3279,-0.158584,-0.060477,1.0221,0.906226,0.017078,0.021022
2024-12-14,0.000445,-609.519,-0.7877,0.353578,-4.5147,-4.2039,-0.029304,0.016505,-0.0065,-1.3411,-0.064385,-0.020925,0.7608,0.798932,-0.107295,-0.114336
2024-12-15,0.00087,-75.7653,-0.893,0.403534,-0.6469,-1.9231,0.033759,0.004995,0.038,-1.112,0.104214,0.039627,-0.0755,0.818683,0.019752,-0.070465
2024-12-16,-0.001522,821.7025,0.2001,0.412961,5.6588,-13.3745,-0.094486,0.006162,0.0548,-0.7988,-0.223212,-0.087466,1.2909,0.867217,0.048534,-0.039009
2024-12-17,0.000437,50.8575,0.257,0.561118,-0.1795,-6.4558,0.066959,-0.01502,-0.1183,-1.4181,0.13336,0.072247,2.2253,0.876384,0.009167,0.077452
2024-12-18,0.000403,140.5491,0.4439,0.388778,2.6699,-0.8506,-0.056347,-0.006977,0.0926,-0.9041,-0.143097,-0.051913,-1.7392,0.802954,-0.07343,-0.015729
2024-12-19,-0.000535,317.7826,0.862,0.449835,-0.9145,-2.7922,-0.061436,0.011307,0.053,-0.5885,-0.135314,-0.057695,-0.4812,0.859475,0.056521,-0.007742
2024-12-20,0.000298,-88.9233,0.7289,0.468384,1.358,3.4311,-0.031497,-0.013046,-0.0374,-0.8074,-0.061654,-0.027454,0.8518,0.877967,0.018491,0.001583
2024-12-21,-1e-05,-1275.9818,-0.9788,0.414906,-8.8022,-0.8564,-0.050199,-0.007647,-0.0844,-1.3369,-0.113051,-0.044997,0.446,0.890029,0.012062,0.087075
2024-12-22,5.2e-05,-191.1664,-1.2067,0.440301,-1.8419,-2.0513,-0.034966,-0.005543,-0.0735,-1.8372,-0.070565,-0.030006,0.7924,0.896558,0.006529,0.037083
2024-12-23,0.000383,356.1535,-0.7138,0.386849,1.9257,-5.7844,-0.085545,-0.012838,-0.0037,-1.8625,-0.218475,-0.081771,0.8372,0.91707,0.020511,0.039103
2024-12-24,-0.000943,-307.4658,-1.101,0.360272,-1.7759,-7.3809,-0.002593,0.010412,-0.0103,-1.9232,0.00109,0.000382,0.8255,0.931742,0.014673,0.041713
2024-12-25,0.000945,-146.8115,-1.2672,0.35484,-1.8103,-11.8611,-0.047467,0.010284,0.0727,-1.39,-0.128853,-0.043359,0.2745,0.852173,-0.079569,-0.044385
2024-12-26,-0.000677,102.4153,-1.11,0.470628,1.3977,-9.5488,-0.03324,0.018747,0.1041,-0.6215,-0.067121,-0.030698,0.2518,0.878217,0.026044,-0.038853
2024-12-27,8.4e-05,-43.9352,-1.1632,0.355153,-0.5252,-11.432,-0.020559,-0.00774,0.0183,-0.4825,-0.054666,-0.018722,0.1849,0.889419,0.011202,-0.042324
2024-12-28,1.1e-05,-162.4148,-1.3648,0.407563,-1.1993,-3.8291,-0.086019,0.02033,0.046,-0.1435,-0.213185,-0.082175,0.0045,0.810233,-0.079185,-0.04194
2024-12-29,0.000231,-16.041,-1.3617,0.325331,-0.1843,-2.1715,0.047167,-0.002639,-0.0405,-0.4217,0.163228,0.0502,0.4168,0.854236,0.044003,-0.023981
2024-12-30,5.7e-05,232.7871,-1.0366,0.314007,1.7459,-2.3513,-0.043511,-0.019122,-0.006,-0.4628,-0.134757,-0.040842,0.2389,0.919961,0.065725,0.030542
2024-12-31,-0.000635,271.1387,-0.6807,0.352261,2.3934,1.818,-0.038224,0.000491,0.0908,0.2075,-0.102367,-0.034523,1.7483,0.893335,-0.026626,0.083102
2025-01-01,0.001542,839.4884,0.3906,0.347301,1.1845,4.8128,-0.157188,0.000688,0.0643,0.6814,-0.460617,-0.154828,-1.1084,0.913173,0.019838,0.058937
2025-01-02,-0.001807,554.1534,1.0839,0.407149,3.8828,7.2979,-0.087257,-0.008639,-0.1464,-0.3785,-0.213168,-0.083579,-1.0549,0.885659,-0.027514,-0.034302
2025-01-03,0.000401,-1130.1223,-0.3909,0.392259,-3.4418,4.3813,-0.054092,0.01241,0.0268,-0.1602,-0.132082,-0.049528,0.1669,0.870072,-0.015587,-0.023263
2025-01-04,-0.000111,-270.1029,-0.7453,0.341618,-2.7907,2.7899,0.024352,-0.004734,0.0298,0.1012,0.088629,0.028874,-0.3497,0.858776,-0.011296,-0.054397
2025-01-05,0.000205,-175.5287,-0.953,0.457592,0.2628,3.237,-0.055943,0.01159,0.0231,0.3335,-0.114829,-0.05,-0.5599,0.790309,-0.068467,-0.09535
2025-01-06,-0.000273,609.7623,-0.1466,0.350744,4.2159,5.707,-0.048286,-0.023041,0.0578,0.909,-0.132369,-0.044451,-0.1592,0.876342,0.086033,0.006269
2025-01-07,0.000407,-304.7326,-0.5303,0.520145,-3.6025,-0.2888,-0.043567,0.021938,-0.0661,0.337,-0.079189,-0.040031,-0.3389,0.892421,0.016079,0.033645
2025-01-08,-0.00024,-152.9102,-0.7231,0.334591,-0.9766,-2.4499,-0.035404,-0.001493,0.0435,0.7945,-0.109333,-0.03466,-2.8254,0.834099,-0.058322,0.04379
2025-01-09,0.000282,-155.4558,-0.9075,0.481587,-0.9213,-7.2541,-0.09461,-0.008043,-0.0561,0.2878,-0.194663,-0.091132,0.6834,0.899188,0.065089,0.022846
2025-01-10,-9.2e-05,-124.7436,-1.054,0.429468,-0.8334,-4.6457,-0.026388,0.007088,-0.0137,0.1744,-0.056226,-0.023346,-0.5639,0.88821,-0.010977,-0.00421
2025-01-11,0.00068,-307.5907,-1.427,0.39071,-2.2923,-4.1473,-0.021035,-0.011354,-0.0801,-0.6272,-0.043938,-0.016275,-1.4984,0.814931,-0.07328,-0.019168
2025-01-12,0.000406,-71.7661,-1.4807,0.24845,-0.7671,-5.1773,-0.011339,0.002201,0.0395,-0.1862,-0.036975,-0.008779,-1.7104,0.891136,0.076206,-0.008052
2025-01-13,-0.000452,514.5434,-0.806,0.395439,4.3749,-5.0183,-0.021093,-0.017615,-0.0233,-0.4263,-0.050552,-0.018962,-1.5446,0.839391,-0.051745,-0.04882
2025-01-14,-0.000528,-145.0211,-0.9741,0.421789,-0.8918,-2.3075,-0.032205,-0.014953,-0.1086,-1.5767,-0.067591,-0.027436,0.5666,0.871777,0.032387,0.056847
2025-01-15,4.8e-05,180.2853,-0.7283,0.450177,-0.1962,-1.5272,-0.056179,0.012936,0.114,-0.3225,-0.117313,-0.050459,0.3907,0.852268,-0.019509,-0.038868
2025-01-16,-0.000223,-125.3655,-0.8682,0.480882,0.7524,0.1466,-0.043265,0.010959,0.0502,0.24,-0.085331,-0.039824,0.3636,0.895409,0.043141,0.056019
2025-01-17,0.000535,180.4224,-0.6305,0.475835,1.3564,2.3363,-0.069351,-0.002382,0.025,0.5017,-0.140614,-0.064882,0.1673,0.897761,0.002351,0.025983
2025-01-18,7.7e-05,674.3928,0.2226,0.453821,5.6242,10.2529,-0.043042,0.011226,0.098,1.5443,-0.081781,-0.035005,0.6429,0.836909,-0.060852,-0.01536
2025-01-19,0.000166,2744.3131,3.4341,0.429949,17.1918,28.2118,-0.067834,-0.021732,-0.1615,-0.2233,-0.158156,-0.062906,0.9711,0.819388,-0.01752,-0.076021
2025-01-20,-0.001678,-539.0556,2.6465,0.432062,0.3797,24.2166,-0.01797,-0.000273,-0.0715,-0.9897,-0.028473,-0.011607,2.722,0.852011,0.032622,-0.04575
2025-01-21,0.001013,-2300.3815,0.0114,0.393099,-17.1337,7.9746,-0.028062,0.007918,0.0154,-0.8157,-0.069189,-0.025855,-0.8479,0.854825,0.002814,0.017916
2025-01-22,-0.000238,-446.6697,-0.4996,0.402417,-4.8509,3.3199,-0.070362,0.005886,-0.0151,-0.958,-0.172819,-0.067075,0.1646,0.892965,0.038141,0.073577
2025-01-23,0.000847,98.1095,-0.3917,0.443673,-1.2388,1.3287,-0.104255,-0.011621,-0.0426,-1.384,-0.233005,-0.099407,0.8468,0.883948,-0.009017,0.031937
2025-01-24,-0.000397,-15.8859,-0.4183,0.491643,2.2309,2.2032,-0.094288,-0.018038,0.039,-0.9472,-0.187425,-0.089323,1.8628,0.894692,0.010745,0.039868
2025-01-25,-3.3e-05,-489.69,-0.9825,0.576947,-4.3566,-7.7776,-0.024283,-0.014384,-0.397,-4.505,-0.037902,-0.021373,2.0223,0.889232,-0.00546,-0.003733
2025-01-26,0.000707,-95.3927,-1.0793,0.468436,-1.0725,-26.0418,-0.006986,0.053878,0.3318,-1.3556,-0.006057,-0.002714,-0.1587,0.831272,-0.05796,-0.052676
2025-01-27,-0.00105,511.0956,-0.49,0.452072,4.2547,-22.1669,-0.054765,0.00437,0.1717,0.2478,-0.124452,-0.053901,-0.6948,0.87426,0.042988,-0.020433
2025-01-28,0.000744,-441.4482,-0.9798,0.421791,-3.9422,-8.9753,-0.059414,-0.000731,-0.1009,-0.6829,-0.13674,-0.055752,0.6125,0.901344,0.027084,0.012112
2025-01-29,-0.000301,-200.7704,-1.1911,0.497941,-1.6502,-5.7745,-0.054861,-0.005563,0.0385,-0.298,-0.104333,-0.050159,-0.9028,0.865155,-0.036189,0.033883
2025-01-30,1.7e-05,-15.0069,-1.194,0.433247,-0.0261,-4.5619,-0.032673,0.004522,0.0213,-0.0789,-0.066106,-0.027455,-0.5511,0.865381,0.000225,-0.008879
2025-01-31,0.000181,101.8884,-1.0768,0.52939,0.2925,-6.5003,-0.218186,-0.000689,0.0707,0.6147,-0.414092,-0.214043,-0.1463,0.919257,0.053877,0.017914
2025-02-01,0.000601,-180.1749,-1.2718,0.466135,-0.9585,-3.1022,-0.026355,0.006174,0.0838,1.4034,-0.047243,-0.021143,-1.0352,0.856188,-0.06307,-0.008968
2025-02-02,0.000809,536.6159,-0.6754,0.427125,1.4798,-0.55,-0.074348,0.017881,0.0804,2.1722,-0.171088,-0.069662,-0.8711,0.880543,0.024356,0.015163
2025-02-03,-0.001776,2612.0633,2.1648,0.48524,11.1035,6.2988,-0.006167,0.000405,0.0316,2.4181,-0.024222,-0.01097,-1.0601,0.853124,-0.02742,-0.066134
2025-02-04,0.000454,-3086.2106,-1.1831,0.530596,-12.4058,-2.1648,-0.011935,-0.013856,-0.0438,2.0331,-0.02161,-0.011175,-0.192,0.916831,0.063707,0.060643
2025-02-05,0.001914,-131.5658,-1.2959,0.443544,-1.2027,-1.7172,0.067052,-0.020548,-0.13,0.7974,0.158747,0.068829,-0.6139,0.930931,0.0141,0.050388
2025-02-06,-0.000441,26.2264,-1.2418,0.46063,0.0043,-1.6869,-0.037036,-0.018552,-0.1294,-0.4315,-0.072766,-0.032383,0.2024,0.895008,-0.035923,0.041885
2025-02-07,-6.1e-05,-46.0189,-1.2706,0.461812,-0.2384,-2.2178,0.046712,0.015316,0.0145,-0.2757,0.109349,0.048974,0.3218,0.904399,0.009391,-0.012432
2025-02-08,0.001476,-55.8587,-1.299,0.379883,-0.4688,-1.7281,-0.111925,-0.019486,0.0078,-0.1863,-0.301046,-0.112475,0.2858,0.94272,0.038321,0.011789
2025-02-09,2e-05,6.181,-1.2651,0.758761,-0.0232,-3.2311,-0.110382,0.00823,0.0969,0.7578,-0.146121,-0.109598,-0.6671,0.92621,-0.016509,0.031202
2025-02-10,-0.001785,7.8374,-1.2361,0.435315,0.14,-14.1946,-0.018423,0.002505,-0.2257,-1.4179,-0.039705,-0.01692,0.9791,0.915913,-0.010298,0.011514
2025-02-11,-0.000343,46.5658,-1.2218,0.422956,0.4911,-1.2977,0.000228,0.032724,0.2584,1.1101,0.006025,0.002475,0.0583,0.901951,-0.013961,-0.040768
2025-02-12,0.001133,18.6522,-1.1874,0.483981,-0.0991,-0.1942,0.023239,-0.010284,-0.0174,0.9411,0.055594,0.026175,-0.4176,0.896668,-0.005283,-0.029542
2025-02-13,-0.000989,-11.1136,-1.1734,0.45232,-0.0929,-0.2913,-0.004028,-0.03342,-0.0048,0.8867,-0.00402,-0.001769,0.3159,0.90017,0.003501,-0.015743
2025-02-14,0.000502,-47.3323,-1.2033,0.424754,-0.1749,-0.2277,-0.028417,-0.00936,-0.0693,0.206,-0.059587,-0.02462,0.2107,0.916068,0.015899,0.014117
2025-02-15,0.001882,-38.1871,-1.2247,0.343623,-0.4545,-0.2134,-0.041415,0.004176,0.1297,1.44,-0.117264,-0.038488,-1.4329,0.866758,-0.04931,-0.02991
2025-02-16,8.5e-05,-5.1041,-1.2039,0.501123,-0.0452,-0.2354,-0.032735,-0.009406,-0.1935,-0.4177,-0.063003,-0.030719,-0.5753,0.873656,0.006898,-0.026514
2025-02-17,-0.002228,930.2571,-0.1316,0.364559,1.916,1.5406,-0.061766,0.026163,-0.002,-0.425,-0.164345,-0.056396,0.5982,0.844995,-0.028661,-0.071073
2025-02-18,-0.00036,-862.5627,-1.0985,0.339704,-1.2715,-0.222,-0.083845,0.021203,0.1317,0.8358,-0.248617,-0.080834,-0.0214,0.882116,0.037121,0.015358
2025-02-19,0.001239,-59.2226,-1.14,0.427054,-0.5008,-0.6237,-0.033192,-0.028874,-0.0215,0.6161,-0.069811,-0.028714,-0.092,0.866265,-0.015851,-0.007391
2025-02-20,-0.000426,14.1113,-1.1015,0.421027,0.1706,-0.3603,-0.044832,-0.003976,-0.1189,-0.5301,-0.102869,-0.041979,0.3844,0.886662,0.020397,0.041666
2025-02-21,0.000176,143.3546,-0.922,0.396388,0.4117,0.2263,-0.021093,0.002432,0.0965,0.3989,-0.058717,-0.022537,0.5821,0.93243,0.045768,0.050314
2025-02-22,0.001412,-163.5494,-1.0874,0.490706,-0.5698,0.111,-0.0764,0.004697,0.1112,1.4449,-0.161365,-0.077056,-0.3645,0.917578,-0.014851,0.051314
2025-02-23,0.001124,3.3647,-1.062,0.482022,-0.1006,0.0556,-0.101991,-0.032249,-0.2467,-0.8959,-0.209157,-0.098506,-0.7377,0.911153,-0.006426,0.024491
2025-02-24,-0.001051,67.0967,-0.9707,0.430834,0.4545,-1.4058,-0.066434,0.033747,0.0988,0.0424,-0.15338,-0.063563,-0.1542,0.862265,-0.048888,-0.070165
2025-02-25,-0.002739,207.1688,-0.7274,0.408663,1.2976,1.1633,-0.038205,0.026289,0.1481,1.413,-0.095076,-0.037428,0.9319,0.880991,0.018726,-0.036587
2025-02-26,0.002238,-186.623,-0.9177,0.371724,-1.0787,0.5853,-0.045888,-0.038439,-0.0171,1.2232,-0.124963,-0.044231,0.3198,0.838882,-0.042109,-0.072271
2025-02-27,-0.000782,-83.5074,-0.9918,0.364068,-0.6075,-0.1928,-0.060103,-0.004477,-0.0605,0.6465,-0.167209,-0.058585,0.3245,0.874277,0.035395,0.012013
2025-02-28,-0.000375,132.0949,-0.8349,0.417046,1.1211,0.5166,-0.059191,0.024048,0.136,1.8577,-0.14506,-0.057815,0.141,0.885106,0.010829,0.004115
2025-03-01,0.001712,-131.093,-0.9572,0.338991,-1.1803,-0.094,0.004049,-0.031294,-0.1012,0.9211,0.018343,0.005879,-1.5412,0.837464,-0.047642,-0.001418
2025-03-02,0.001137,399.3375,-0.5088,0.457508,0.7735,0.7802,-0.048844,0.001184,0.19,2.5289,-0.10101,-0.043999,-0.462,0.824666,-0.012798,-0.049612
2025-03-03,-0.002399,-309.1996,-0.8335,0.416104,-0.1189,0.2068,0.032907,0.019445,-0.1144,1.4938,0.085184,0.03403,0.1339,0.886595,0.061929,0.001489
2025-03-04,-0.000345,18.3283,-0.797,0.415458,0.2136,-0.8773,-0.02141,-0.010653,0.02,1.6265,-0.05344,-0.02137,-0.4394,0.8788,-0.007795,0.041336
2025-03-05,0.000418,-117.2384,-0.9127,0.391932,-0.7868,-0.5853,-0.023666,-0.01892,-0.116,0.6245,-0.054577,-0.020758,0.4426,0.906443,0.027642,0.081777
2025-03-06,-0.000409,20.1405,-0.8706,0.41263,0.278,0.3002,0.041807,0.019728,-0.0316,0.3498,0.113001,0.045156,0.4936,0.901039,-0.005403,0.014444
2025-03-07,6.7e-05,8.5818,-0.8426,0.403729,-0.062,-0.8829,-0.06114,-0.008704,0.1671,1.7207,-0.150004,-0.059154,-0.0685,0.927995,0.026956,0.049195
2025-03-08,0.001393,-37.566,-0.8702,0.443586,-0.373,-0.0756,-0.040143,-0.014686,-0.0518,1.256,-0.08565,-0.036611,-1.0487,0.861404,-0.066591,-0.045038
2025-03-09,0.000304,11.6089,-0.8449,0.461783,0.0845,-0.7646,0.038558,0.00601,0.0551,1.6797,0.093216,0.041599,-1.2292,0.887673,0.026268,-0.013367
2025-03-10,-0.000909,374.5883,-0.3781,0.394367,1.2337,0.588,-0.056122,0.032397,-0.0059,1.5877,-0.144524,-0.05464,-0.7414,0.90135,0.013678,-0.026645
2025-03-11,-0.001547,-254.0065,-0.6737,0.412131,-0.5414,-0.1669,-0.028961,0.001495,-0.0517,1.1431,-0.066276,-0.0264,-0.6127,0.900559,-0.000791,0.039155
2025-03-12,0.001523,-124.647,-0.8111,0.483918,-0.6503,-0.0305,-0.068277,-0.01839,0.1191,2.0357,-0.142469,-0.067226,0.3476,0.914237,0.013678,0.026564
2025-03-13,0.000528,-10.1514,-0.8052,0.411643,-0.0628,-0.3713,-0.097765,-0.005225,-0.0875,1.3098,-0.239404,-0.095425,-0.5565,0.900339,-0.013898,-0.001011
2025-03-14,0.000802,-7.198,-0.7994,0.357801,-0.0672,-0.3765,-0.033715,0.000411,-0.0026,1.2598,-0.090304,-0.031103,-0.8536,0.89034,-0.009999,-0.010219
2025-03-15,0.001226,-16.5954,-0.8061,0.307092,-0.1672,-0.1707,-0.028015,-0.014677,-0.088,0.5501,-0.087934,-0.025583,-1.6681,0.859461,-0.030879,-0.054776
2025-03-16,8.5e-05,6.1644,-0.7798,0.322927,0.0244,-0.2307,-0.014505,0.001858,0.1219,1.4775,-0.039546,-0.012179,-2.24,0.875483,0.016022,-0.024856
2025-03-17,-0.001879,2.1442,-0.7589,0.405972,0.0519,-1.4126,-0.072288,0.027356,0.0495,1.8148,-0.177618,-0.070037,-1.0409,0.905271,0.029788,0.014931
2025-03-18,-0.000182,-7.6582,-0.7509,0.413031,-0.068,-0.9392,-0.064578,-0.021948,0.0398,2.0478,-0.154201,-0.062205,-0.0517,0.924754,0.019483,0.065293
2025-03-19,-0.000662,30.4242,-0.6958,0.358382,0.4516,0.1628,-0.026331,-0.006499,-0.1254,1.0716,-0.066005,-0.022841,0.8103,0.908393,-0.016361,0.032909
2025-03-20,0.000276,-13.9149,-0.6979,0.415192,-0.2519,-0.0262,-0.006098,0.006319,-0.0577,0.6214,-0.010867,-0.004383,0.254,0.90568,-0.002713,0.000409
2025-03-21,0.001196,-21.0347,-0.7127,0.302826,-0.2688,-0.2279,-0.031636,0.008518,0.0106,0.6845,-0.101598,-0.029588,-0.2832,0.903444,-0.002236,-0.02131
2025-03-22,0.001059,-3.8956,-0.707,0.316001,-0.1873,-0.248,0.010747,-0.012512,0.0169,0.796,0.044137,0.013381,-0.7318,0.887391,-0.016053,-0.021002
2025-03-23,-0.000246,-3.0384,-0.6962,0.380123,0.0501,-0.2223,-0.030845,0.017733,0.0409,1.0945,-0.07639,-0.0279,-2.1137,0.869702,-0.017689,-0.035978
2025-03-24,-0.001994,40.8117,-0.6315,0.379863,0.413,0.1389,-0.033264,0.003641,-0.0034,1.0523,-0.082867,-0.030554,0.3637,0.902433,0.032732,-0.001011
2025-03-25,-0.000562,-22.3444,-0.6524,0.349299,-0.2528,-0.0459,-0.035075,0.009311,-0.0704,0.4726,-0.096726,-0.032366,0.2143,0.872054,-0.030379,-0.015336
2025-03-26,-0.000308,15.6612,-0.6219,0.403627,0.2009,-0.2967,-0.084876,-0.025962,-0.0037,0.4299,-0.211672,-0.082689,0.3962,0.89478,0.022726,0.025079
2025-03-27,0.000227,-4.9889,-0.6192,0.258784,-0.0519,-0.0967,-0.090961,0.014721,0.039,0.7305,-0.362142,-0.088938,0.12,0.889232,-0.005548,-0.013201
2025-03-28,-0.000105,2.5068,-0.6093,0.390206,0.0408,0.2128,-0.051778,0.002111,0.0146,0.8334,-0.133762,-0.050855,0.2546,0.923045,0.033812,0.050991
2025-03-29,0.001508,-19.6144,-0.6283,0.381147,-0.2264,0.1737,-0.014119,-0.011962,0.0502,1.2109,-0.031039,-0.01129,-1.0127,0.861186,-0.061859,-0.033595
2025-03-30,0.000324,-7.7709,-0.6282,0.396827,-0.0911,0.0325,-0.022228,-0.005405,-0.0264,0.9775,-0.051613,-0.019505,-1.6448,0.847254,-0.013931,-0.041978
2025-03-31,-0.002382,40.7662,-0.5623,0.392092,0.4404,0.0599,0.006215,0.009082,0.0635,1.4528,0.020574,0.007856,0.7137,0.913574,0.066319,-0.009471
2025-04-01,1.6e-05,23.991,-0.5139,0.422753,0.3006,0.6133,-0.005019,0.012971,-0.0478,1.0627,-0.006006,-0.002456,0.1388,0.890378,-0.023195,0.029193
2025-04-02,0.000346,-1.1457,-0.499,0.418074,-0.0945,0.3178,-0.043559,-0.005499,0.0053,1.0803,-0.098505,-0.039476,0.6252,0.868519,-0.02186,0.021264
2025-04-03,-0.001044,7.8192,-0.4739,0.367157,-0.0409,0.3289,-0.119478,0.00256,-0.0373,0.7725,-0.329632,-0.116311,0.2968,0.894017,0.025499,-0.019556
2025-04-04,0.00151,-46.158,-0.5249,0.49181,-0.2995,-0.0114,-0.113547,-0.002373,0.0543,1.173,-0.232704,-0.11109,-0.3081,0.882523,-0.011495,-0.007856
2025-04-05,0.00152,-23.3048,-0.5459,0.475433,-0.3087,-0.0938,-0.048397,-0.028687,-0.2435,-0.7097,-0.098228,-0.04528,-1.1271,0.873876,-0.008647,0.005357
2025-04-06,0.000758,305.3242,-0.1099,0.450019,1.1373,1.1346,-0.066392,0.02109,0.2432,1.1578,-0.147287,-0.063742,-0.7299,0.891071,0.017195,-0.002946
2025-04-07,-0.003834,396.7752,0.4491,0.424062,1.1854,1.8796,-0.037092,-0.015329,-0.2489,-0.7483,-0.094109,-0.038243,2.0566,0.896361,0.005289,0.013838
2025-04-08,0.000447,-633.0482,-0.4242,0.351842,-1.7401,-0.1611,-0.0327,-0.016408,-0.0187,-0.8761,-0.094213,-0.031985,2.5509,0.899314,0.002953,0.025438
2025-04-09,0.000706,291.2399,-0.0113,0.337013,0.4374,0.3708,-0.007372,0.01164,0.0365,-0.5916,-0.025108,-0.008013,1.1923,0.887365,-0.011949,-0.003707
2025-04-10,-0.000513,-81.3049,-0.1207,0.31151,-0.2057,0.2059,-0.017641,0.025519,0.2169,1.0418,-0.057129,-0.017004,0.2738,0.89833,0.010966,0.00197
2025-04-11,-0.000317,-215.0026,-0.4186,0.311881,-0.0627,0.4428,-0.018687,0.008405,0.1115,1.8291,-0.057228,-0.017081,0.1607,0.893682,-0.004648,-0.005632
2025-04-12,0.000923,-31.6028,-0.4599,0.378223,-0.411,0.3405,-0.020605,-0.011186,-0.0342,1.5316,-0.047913,-0.017233,-0.7716,0.84189,-0.051792,-0.045474
2025-04-13,0.001704,-24.9685,-0.484,0.382564,-0.1841,-0.9808,0.016015,-0.003794,-0.0107,1.4166,0.049405,0.018259,-1.0277,0.884723,0.042833,-0.013607
2025-04-14,-0.001269,129.6999,-0.2958,0.375958,0.8937,-1.2725,-0.071285,0.046434,-0.0171,1.267,-0.188263,-0.068404,-0.6195,0.901305,0.016582,0.007622
2025-04-15,-0.000131,-115.7332,-0.4468,0.357788,-0.6587,-0.1911,-0.060641,-0.001692,-0.0338,0.995,-0.16785,-0.057663,-0.6014,0.883162,-0.018143,0.041272
2025-04-16,0.000978,-14.59,-0.4576,0.349822,-0.1859,-0.8144,-0.060145,-0.025774,-0.001,0.9669,-0.177155,-0.059338,-0.3465,0.874356,-0.008806,-0.010367
2025-04-17,-0.000411,1.8208,-0.4433,0.301644,-0.0156,-0.6243,-0.01889,0.002398,-0.0118,0.8636,-0.059454,-0.017159,-0.8465,0.885387,0.011031,-0.015918
2025-04-18,5.9e-05,-14.1846,-0.4463,0.21536,-0.1445,-0.7061,0.007611,-0.018131,-0.0324,0.6227,0.052397,0.010575,-0.9171,0.87731,-0.008077,-0.005852
2025-04-19,0.001931,-3.3022,-0.4762,0.235455,-0.1275,-0.4226,0.001627,-0.027178,-0.2214,-0.992,0.015937,0.003583,-1.0554,0.903743,0.026433,0.029387
2025-04-20,0.000344,-2.2146,-0.5311,0.262384,-0.0148,-0.2533,-0.065172,-0.000212,0.1514,0.0973,-0.251773,-0.063813,-1.1718,0.91098,0.007237,0.025593
2025-04-21,-0.001853,25.2528,-0.4566,0.327769,0.3551,-0.7919,-0.022539,0.029141,0.1632,1.2712,-0.064486,-0.02047,-0.2532,0.918694,0.007714,0.041384
2025-04-22,-0.000873,198.209,0.0367,0.340037,1.0987,0.9655,-0.038116,0.005636,-0.0266,1.0525,-0.109766,-0.035788,-0.5115,0.874111,-0.044583,-0.029632
2025-04-23,-0.001059,-89.3728,-0.1598,0.388744,-0.2099,0.9415,-0.050203,0.002872,-0.1053,0.2546,-0.125909,-0.047362,0.9413,0.908529,0.034418,-0.002451
2025-04-24,0.000932,122.1114,0.1696,0.281911,0.0866,1.0437,-0.031624,-0.012614,0.0749,0.8005,-0.110994,-0.030293,-0.32,0.925324,0.016794,0.00663
2025-04-25,-0.000795,-134.8794,-0.1635,0.39989,-0.2189,0.9693,0.026914,-0.011665,-0.1421,-0.3742,0.074214,0.02897,1.5679,0.918469,-0.006854,0.044358
2025-04-26,0.001723,-90.528,-0.3844,0.36788,-0.8282,0.2685,0.076748,-0.025644,-0.0457,-0.8132,0.224094,0.079694,0.3459,0.886983,-0.031487,-0.021546
2025-04-27,0.000818,-22.975,-0.4256,0.254394,-0.1923,0.091,-0.010484,0.013313,0.3511,2.2379,-0.032239,-0.007854,-1.2562,0.901397,0.014415,-0.023926
2025-04-28,-0.001943,23.4589,-0.3514,0.428505,0.2917,0.0276,-0.021233,0.02586,0.0142,2.2896,-0.047267,-0.019845,0.229,0.926095,0.024698,0.007626
2025-04-29,-0.000376,-6.1687,-0.3594,0.411013,-0.0382,-1.1093,-0.050979,-0.006899,-0.1118,1.2976,-0.12342,-0.049498,1.1075,0.910679,-0.015416,0.023696
2025-04-30,0.000231,16.4622,-0.3087,0.425126,0.0563,-0.8431,0.017645,0.000743,0.0024,1.2903,0.046921,0.019386,0.9123,0.885951,-0.024728,-0.015446
2025-05-01,0.000185,21.6141,-0.2425,0.408662,0.2428,-0.6869,-0.085288,0.01944,-0.0229,1.0676,-0.206318,-0.081475,0.2692,0.880482,-0.005469,-0.045613
