block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count
2024-12-05 00:00:00+00:00,40,2.3709,0.4479,1.0,147,1066661.831,-93887.3056,0.5521,96,588909.8072,5287.532881,336025.1391,141726.8847,-194298.2545,147,1066661.831,11
2024-12-06 00:00:00+00:00,30,1.2672,0.3549,1.0,142,1590474.1813,-95741.1316,0.6451,97,1026086.4592,11145.370788,315451.5889,248936.1331,-66515.4558,142,1590474.1813,15
2024-12-07 00:00:00+00:00,27,0.8378,0.5091,1.0,85,544935.7435,-82562.4487,0.4909,48,267505.5109,8054.321374,126475.7625,150954.4702,24478.7077,85,544935.7435,10
2024-12-08 00:00:00+00:00,18,0.7978,0.5874,1.0,72,329856.2824,-82311.5379,0.4126,39,136105.6298,6012.232715,85977.9412,107772.7114,21794.7703,72,329856.2824,15
2024-12-09 00:00:00+00:00,44,2.3731,0.5524,1.0,131,943352.885,-93333.1333,0.4476,74,422225.6588,13206.464882,366633.1615,154494.0647,-212139.0969,131,943352.885,13
2024-12-10 00:00:00+00:00,35,1.618,0.4644,1.0,118,889469.6258,-88932.0938,0.5356,71,476437.3544,4361.726953,255267.4457,157764.8258,-97502.6199,118,889469.6258,12
2024-12-11 00:00:00+00:00,28,4.4355,0.503,1.0,107,1292474.7757,-133587.8997,0.497,68,642313.2993,22187.784556,530547.4125,119614.0639,-410933.3485,107,1292474.7757,11
2024-12-12 00:00:00+00:00,39,2.1421,0.4856,1.0,114,834750.2475,-126877.6453,0.5144,64,429432.7837,5605.545966,276321.9689,128995.4949,-147326.474,114,834750.2475,11
2024-12-13 00:00:00+00:00,19,2.0279,0.3914,1.0,87,949680.4035,-135400.4331,0.6086,57,577996.0778,8605.127061,248929.6479,122754.6778,-126174.9701,87,949680.4035,11
2024-12-14 00:00:00+00:00,21,1.4163,0.5394,1.0,75,214556.7257,-141745.9342,0.4606,44,98816.8463,3323.521169,67839.84,47900.0394,-19939.8006,75,214556.7257,10
2024-12-15 00:00:00+00:00,15,0.7106,0.5664,1.0,67,263002.8504,-141259.6486,0.4336,40,114028.3518,4907.558779,61887.8643,87086.6343,25198.77,67,263002.8504,12
2024-12-16 00:00:00+00:00,53,3.5828,0.4644,1.0,129,802241.1183,-140947.0849,0.5356,69,429715.4652,7224.647425,291238.4023,81287.2508,-209951.1515,129,802241.1183,7
2024-12-17 00:00:00+00:00,49,1.2438,0.6205,1.0,126,1040638.1146,-137040.0907,0.3795,60,394925.5108,14376.175021,357933.132,287779.4718,-70153.6602,126,1040638.1146,17
2024-12-18 00:00:00+00:00,39,2.2517,0.4415,1.0,138,798086.0834,-97710.3764,0.5585,90,445751.7142,4115.369074,243979.8589,108354.5102,-135625.3487,138,798086.0834,9
2024-12-19 00:00:00+00:00,55,2.141,0.5352,1.0,137,1028595.9081,-105230.6926,0.4648,72,478126.6863,6857.730202,375218.9545,175250.2672,-199968.6873,137,1028595.9081,10
2024-12-20 00:00:00+00:00,46,2.1327,0.4941,1.0,150,1149718.431,-116550.3053,0.5059,90,581598.2545,5516.190934,386766.2174,181353.959,-205412.2584,150,1149718.431,14
2024-12-21 00:00:00+00:00,29,2.4302,0.4288,1.0,79,527023.3795,-127161.826,0.5712,45,301046.1626,5280.736578,160098.8312,65878.3857,-94220.4456,79,527023.3795,5
2024-12-22 00:00:00+00:00,19,3.1119,0.413,1.0,67,464673.9541,-144843.5118,0.587,43,272750.6378,5530.683864,145248.1736,46675.1426,-98573.031,67,464673.9541,5
2024-12-23 00:00:00+00:00,22,2.4943,0.3707,1.0,91,949324.1195,-136348.9175,0.6293,59,597416.4438,13423.787614,251198.3334,100709.3423,-150488.9912,91,949324.1195,10
2024-12-24 00:00:00+00:00,14,1.2356,0.2773,1.0,81,1121185.65,-131007.7763,0.7227,58,810293.8695,15745.332903,171828.7263,139063.0542,-32765.6721,81,1121185.65,9
2024-12-25 00:00:00+00:00,17,4.0164,0.3777,1.0,67,301661.041,-121420.7869,0.6223,41,187714.7987,5132.475842,91231.3324,22714.9099,-68516.4225,67,301661.041,9
2024-12-26 00:00:00+00:00,37,1.7741,0.5982,1.0,88,550893.3998,-105990.4749,0.4018,39,221352.0471,6651.1896,210748.928,118792.4247,-91956.5032,88,550893.3998,12
2024-12-27 00:00:00+00:00,16,0.8416,0.3319,1.0,81,640962.1717,-74032.4088,0.6681,57,428206.2896,6450.665525,97230.8391,115525.043,18294.2039,81,640962.1717,8
2024-12-28 00:00:00+00:00,21,8.9969,0.5625,1.0,57,190164.7996,-72796.4855,0.4375,30,83195.2851,3631.281873,96269.2483,10700.2661,-85568.9822,57,190164.7996,6
2024-12-29 00:00:00+00:00,11,0.761,0.351,1.0,60,372305.0061,-56180.9345,0.649,38,241620.0107,7791.088338,56474.5848,74210.4106,17735.8258,60,372305.0061,11
2024-12-30 00:00:00+00:00,15,1.8315,0.2518,1.0,83,981838.6616,-45054.6084,0.7482,62,734595.5755,13974.253845,159923.8973,87319.1888,-72604.7085,83,981838.6616,6
2024-12-31 00:00:00+00:00,24,2.2382,0.3297,1.0,107,869571.2505,-56033.395,0.6703,77,582895.9773,7434.562513,198146.2258,88529.0475,-109617.1783,107,869571.2505,6
2025-01-01 00:00:00+00:00,14,6.3478,0.3622,1.0,64,849086.85,-78223.2077,0.6378,47,541527.1029,19993.543848,265702.4293,41857.3178,-223845.1115,64,849086.85,3
2025-01-02 00:00:00+00:00,17,2.4562,0.4701,1.0,79,639863.9635,-83193.1582,0.5299,54,339039.7351,9640.372428,213785.1924,87039.036,-126746.1564,79,639863.9635,8
2025-01-03 00:00:00+00:00,27,2.114,0.3895,1.0,90,499814.1983,-95755.5427,0.6105,56,305144.4207,4015.944724,132156.1328,62513.6448,-69642.4881,90,499814.1983,7
2025-01-04 00:00:00+00:00,17,0.554,0.3517,1.0,58,409076.8487,-77633.2482,0.6483,32,265213.499,9302.129561,51288.1351,92575.2147,41287.0796,58,409076.8487,9
2025-01-05 00:00:00+00:00,21,3.4374,0.6779,1.0,57,183146.3697,-89909.8809,0.3221,27,58984.9787,3498.321691,96180.9972,27980.3938,-68200.6033,57,183146.3697,9
2025-01-06 00:00:00+00:00,21,1.7308,0.3988,1.0,83,581634.3884,-88404.7674,0.6012,52,349689.8828,7187.094772,147006.7097,84937.7959,-62068.9139,83,581634.3884,10
2025-01-07 00:00:00+00:00,39,1.4883,0.6948,1.0,86,833569.1856,-88980.045,0.3052,37,254413.4322,12997.73236,346399.9374,232755.8161,-113644.1213,86,833569.1856,10
2025-01-08 00:00:00+00:00,41,2.0044,0.3342,1.0,114,909595.6959,-71519.7848,0.6658,62,605610.9854,9995.261458,202804.0002,101180.7103,-101623.29,114,909595.6959,11
2025-01-09 00:00:00+00:00,45,3.2348,0.5275,1.0,105,1013490.9466,-93717.3658,0.4725,52,478871.2836,12706.776536,408374.4434,126245.2195,-282129.2239,105,1013490.9466,8
2025-01-10 00:00:00+00:00,24,1.7913,0.446,1.0,79,580768.613,-94258.1559,0.554,47,321752.3087,5070.85201,166222.1616,92794.1427,-73428.0188,79,580768.613,8
2025-01-11 00:00:00+00:00,14,1.6691,0.6593,1.0,49,178645.3389,-104374.1518,0.3407,25,60869.8168,3251.9208,73650.2067,44125.3154,-29524.8912,49,178645.3389,10
2025-01-12 00:00:00+00:00,16,1.5972,0.2111,1.0,45,536806.4302,-98353.9927,0.7889,20,423476.8718,22667.300646,69694.5242,43635.0342,-26059.49,45,536806.4302,9
2025-01-13 00:00:00+00:00,44,2.2652,0.4511,1.0,120,787319.9911,-109146.9731,0.5489,65,432147.5701,7139.014559,246396.0985,108776.3224,-137619.7761,120,787319.9911,11
2025-01-14 00:00:00+00:00,30,1.9542,0.518,1.0,83,459938.9916,-103906.2486,0.482,43,221671.3715,4001.83947,157613.3351,80654.2849,-76959.0502,83,459938.9916,10
2025-01-15 00:00:00+00:00,35,2.0868,0.5927,1.0,93,364111.8004,-100242.9413,0.4073,46,148305.442,3369.718998,145893.2487,69913.1097,-75980.139,93,364111.8004,12
2025-01-16 00:00:00+00:00,31,1.5982,0.6044,1.0,86,633650.9888,-72535.4004,0.3956,43,250672.2207,5904.709182,235577.6029,147401.1652,-88176.4377,86,633650.9888,12
2025-01-17 00:00:00+00:00,32,2.6747,0.5229,1.0,93,766944.0617,-88153.5517,0.4771,51,365935.2191,4866.737104,291881.9602,109126.8824,-182755.0778,93,766944.0617,10
2025-01-18 00:00:00+00:00,48,1.8609,0.661,1.0,119,524374.7365,-98836.4944,0.339,55,177748.593,3491.130331,225465.8167,121160.3267,-104305.49,119,524374.7365,16
2025-01-19 00:00:00+00:00,68,2.242,0.5146,1.0,159,901868.8801,-120513.736,0.4854,73,437763.3868,6568.969607,320952.8372,143152.6562,-177800.181,159,901868.8801,18
2025-01-20 00:00:00+00:00,52,1.8787,0.585,1.0,139,745000.2673,-119859.6197,0.415,69,309142.6642,4497.692416,284449.2827,151408.3203,-133040.9624,139,745000.2673,18
2025-01-21 00:00:00+00:00,52,1.6539,0.5916,1.0,122,703308.6568,-123509.7721,0.4084,58,287250.4563,5001.747116,259284.1586,156774.042,-102510.1166,122,703308.6568,12
2025-01-22 00:00:00+00:00,42,3.2097,0.5208,1.0,102,730224.6527,-141173.1874,0.4792,49,349920.1744,6919.311857,289964.2621,90340.2161,-199624.046,102,730224.6527,11
2025-01-23 00:00:00+00:00,48,2.5612,0.5672,1.0,117,812010.5429,-157421.2171,0.4328,57,351435.3942,9990.094461,331243.8974,129331.2514,-201912.646,117,812010.5429,12
2025-01-24 00:00:00+00:00,50,2.7161,0.6129,1.0,110,768477.177,-162384.4063,0.3871,49,297503.794,7597.713748,344235.3925,126737.9905,-217497.402,110,768477.177,11
2025-01-25 00:00:00+00:00,17,1.3282,0.8288,1.0,105,465744.1942,-155257.2065,0.1712,19,79733.1467,13208.537323,220213.0695,165797.978,-54415.0915,105,465744.1942,69
2025-01-26 00:00:00+00:00,25,1.6736,0.7116,1.0,62,206585.0602,-135148.3855,0.2884,27,59582.8441,3474.58745,92020.3251,54981.8911,-37038.434,62,206585.0602,10
2025-01-27 00:00:00+00:00,37,2.344,0.4833,1.0,124,864538.4437,-140131.7103,0.5167,73,446720.5011,6120.476493,292871.0894,124946.8532,-167924.2363,124,864538.4437,14
2025-01-28 00:00:00+00:00,29,2.8747,0.3984,1.0,105,875347.4141,-149589.6376,0.6016,65,526643.5231,5930.327134,258709.749,89994.1419,-168715.6071,105,875347.4141,11
2025-01-29 00:00:00+00:00,38,2.5124,0.7277,1.0,76,342901.5052,-136421.3723,0.2723,27,93366.211,3655.196457,178490.7418,71044.5525,-107446.1893,76,342901.5052,11
2025-01-30 00:00:00+00:00,27,1.3307,0.5415,1.0,79,404905.8478,-112020.5173,0.4585,39,185657.8708,3813.787341,125177.3191,94070.6579,-31106.6612,79,404905.8478,13
2025-01-31 00:00:00+00:00,23,4.2048,0.6606,1.0,98,1162852.0268,-148522.0302,0.3394,60,394653.3818,44829.269022,620603.3185,147595.3265,-473007.9921,98,1162852.0268,15
2025-02-01 00:00:00+00:00,24,1.6109,0.7137,1.0,69,282321.7995,-147483.4747,0.2863,30,80835.4602,3748.557237,124315.7713,77170.5681,-47145.2032,69,282321.7995,15
2025-02-02 00:00:00+00:00,38,2.3272,0.4691,1.0,101,790945.0465,-163335.0749,0.5309,46,419925.9472,14813.524178,259509.3671,111509.7322,-147999.635,101,790945.0465,17
2025-02-03 00:00:00+00:00,74,1.3079,0.5497,1.0,220,1948905.9855,-159761.57,0.4503,117,877680.1254,8291.467853,607067.7813,464158.0789,-142909.7024,220,1948905.9855,29
2025-02-04 00:00:00+00:00,28,2.2798,0.5055,1.0,123,1566287.8727,-179793.8782,0.4945,79,774549.3182,15928.129649,550340.1592,241398.3953,-308941.7639,123,1566287.8727,16
2025-02-05 00:00:00+00:00,26,0.6222,0.4851,1.0,105,1633787.668,-138079.3931,0.5149,67,841282.1254,22890.465526,303975.1683,488530.3742,184555.2059,105,1633787.668,12
2025-02-06 00:00:00+00:00,38,2.0264,0.5767,1.0,102,705246.3364,-153342.748,0.4233,55,298497.6044,7016.761594,272349.4387,134399.2934,-137950.1453,102,705246.3364,9
2025-02-07 00:00:00+00:00,37,1.1406,0.5775,1.0,97,854893.6378,-90401.9085,0.4225,53,361177.7275,15908.736051,263069.0128,230646.8975,-32422.1153,97,854893.6378,7
2025-02-08 00:00:00+00:00,17,45.7137,0.3006,1.0,66,776959.2125,-115605.2409,0.6994,48,543390.682,14854.170835,228568.5304,5000.0,-223568.5304,66,776959.2125,1
2025-02-09 00:00:00+00:00,28,2.7567,0.8356,1.0,138,931057.5011,-146435.0849,0.1644,25,153060.9432,17031.277473,570902.5502,207094.0077,-363808.5426,138,931057.5011,85
2025-02-10 00:00:00+00:00,21,1.3632,0.5088,1.0,75,790362.6467,-134849.2747,0.4912,47,388208.9798,11450.61449,231981.349,170172.3179,-61809.0312,75,790362.6467,7
2025-02-11 00:00:00+00:00,22,1.0699,0.5149,1.0,87,765202.0771,-92616.7304,0.4851,46,371170.2373,8403.952148,203672.8968,190358.943,-13313.9538,87,765202.0771,19
2025-02-12 00:00:00+00:00,29,1.1518,0.5608,1.0,86,845914.3069,-123762.2596,0.4392,46,371538.8868,11758.496181,253919.4592,220455.9609,-33463.4983,86,845914.3069,11
2025-02-13 00:00:00+00:00,25,1.2899,0.564,1.0,85,659631.6903,-110784.2811,0.436,48,287577.2073,9141.958336,209579.3894,162475.0936,-47104.2959,85,659631.6903,12
2025-02-14 00:00:00+00:00,22,1.4541,0.4452,1.0,79,732506.5037,-114773.1097,0.5548,42,406372.4262,9155.10375,193238.9967,132895.0808,-60343.9159,79,732506.5037,15
2025-02-15 00:00:00+00:00,19,2.0206,0.4644,1.0,53,241824.7261,-88255.5399,0.5356,31,129517.3704,5296.198462,75126.4487,37180.907,-37945.5417,53,241824.7261,3
2025-02-16 00:00:00+00:00,16,1.8099,0.7542,1.0,57,317481.4073,-46141.9955,0.2458,31,78038.4696,9391.386613,154228.3346,85214.603,-69013.7316,57,317481.4073,10
2025-02-17 00:00:00+00:00,29,2.0962,0.4762,1.0,96,377942.0207,-46414.482,0.5238,55,197970.7328,3494.237106,121843.8624,58127.4254,-63716.437,96,377942.0207,12
2025-02-18 00:00:00+00:00,29,2.8559,0.3952,1.0,92,598766.5372,-60781.8963,0.6048,57,362150.5047,4724.978361,175250.9429,61365.0896,-113885.8534,92,598766.5372,6
2025-02-19 00:00:00+00:00,24,1.456,0.5897,1.0,82,419949.2468,-62570.1649,0.4103,38,172287.6497,4515.335431,146821.4879,100840.1092,-45981.3787,82,419949.2468,20
2025-02-20 00:00:00+00:00,31,2.2002,0.5165,1.0,80,441778.4485,-68066.5745,0.4835,41,213586.1531,4018.247881,156885.7292,71306.5663,-85579.1629,80,441778.4485,8
2025-02-21 00:00:00+00:00,18,1.3676,0.3252,1.0,102,1261548.267,-68546.0176,0.6748,70,851316.1847,7191.476465,236966.05,173266.0323,-63700.0177,102,1261548.267,14
2025-02-22 00:00:00+00:00,29,1.9186,0.5697,1.0,97,1034075.0767,-89611.8782,0.4303,51,444980.3791,9880.964919,387250.632,201844.0656,-185406.5663,97,1034075.0767,17
2025-02-23 00:00:00+00:00,30,1.8532,0.5421,1.0,88,911565.6634,-100860.9296,0.4579,40,417435.0705,8062.814661,320943.842,173186.7508,-147757.0912,88,911565.6634,18
2025-02-24 00:00:00+00:00,64,2.5877,0.5056,1.0,160,980115.9962,-123088.4965,0.4944,81,484539.3097,4422.677073,357443.046,138133.6404,-219309.4056,160,980115.9962,15
2025-02-25 00:00:00+00:00,56,1.753,0.4574,1.0,197,1941812.5992,-141524.2579,0.5426,115,1053602.7562,9873.889837,565573.0128,322636.8301,-242936.1827,197,1941812.5992,26
2025-02-26 00:00:00+00:00,59,1.9973,0.4421,1.0,181,1188225.025,-159925.6111,0.5579,99,662901.7086,6518.078633,350057.0838,175266.2325,-174790.8513,181,1188225.025,23
2025-02-27 00:00:00+00:00,50,1.8678,0.4107,1.0,157,1259304.8149,-170058.43,0.5893,82,742088.2964,6967.554522,336862.707,180353.8116,-156508.8954,157,1259304.8149,25
2025-02-28 00:00:00+00:00,49,2.1217,0.4166,1.0,165,1391088.0304,-190706.7995,0.5834,101,811563.1606,5395.059777,393881.7367,185643.1331,-208238.6037,165,1391088.0304,15
2025-03-01 00:00:00+00:00,31,0.8754,0.468,1.0,115,598318.4217,-161563.0287,0.532,64,318312.3532,7009.145583,130703.1196,149302.9489,18599.8293,115,598318.4217,20
2025-03-02 00:00:00+00:00,54,1.7118,0.6616,1.0,160,770502.3602,-159569.0972,0.3384,78,260729.8669,4956.208922,321786.0321,187986.4611,-133799.571,160,770502.3602,28
2025-03-03 00:00:00+00:00,29,0.7268,0.4929,1.0,146,1483589.4595,-111707.1602,0.5071,98,752258.7269,9094.259493,307803.2895,423527.4431,115724.1536,146,1483589.4595,19
2025-03-04 00:00:00+00:00,37,2.0124,0.4332,1.0,141,1095042.5437,-99778.0329,0.5668,90,620663.3071,5680.474591,316905.7642,157473.4725,-159432.2917,141,1095042.5437,14
2025-03-05 00:00:00+00:00,24,1.3696,0.4667,1.0,85,704079.3716,-82129.7669,0.5333,47,375499.3357,7602.994616,189916.5128,138663.5231,-51252.9897,85,704079.3716,14
2025-03-06 00:00:00+00:00,27,0.7859,0.4962,1.0,100,840497.1387,-52629.0044,0.5038,49,423443.9449,8887.786115,183528.3755,233524.8182,49996.4427,100,840497.1387,24
2025-03-07 00:00:00+00:00,36,3.3751,0.337,1.0,88,1169448.6087,-53445.5974,0.663,46,775332.5383,22203.853205,304035.4126,90080.6578,-213954.7548,88,1169448.6087,6
2025-03-08 00:00:00+00:00,19,1.382,0.6885,1.0,57,260532.7459,-60212.459,0.3115,24,81162.8214,4032.290184,104069.0635,75300.8611,-28768.2024,57,260532.7459,14
2025-03-09 00:00:00+00:00,20,1.1728,0.5848,1.0,70,384720.3971,-43654.7224,0.4152,41,159719.8162,5539.302981,121447.9979,103552.583,-17895.4148,70,384720.3971,9
2025-03-10 00:00:00+00:00,35,1.6212,0.4608,1.0,131,1134471.7193,-77886.8477,0.5392,79,611657.1848,6607.15544,323357.6288,199456.9057,-123900.7231,131,1134471.7193,17
2025-03-11 00:00:00+00:00,40,1.5562,0.4582,1.0,127,1123718.8104,-71115.4312,0.5418,69,608843.9945,14446.15521,313453.5962,201421.2197,-112032.3765,127,1123718.8104,18
2025-03-12 00:00:00+00:00,33,2.0213,0.6041,1.0,103,1006425.9786,-93152.6246,0.3959,54,398473.6579,13685.702802,406732.8319,201219.4888,-205513.343,103,1006425.9786,16
2025-03-13 00:00:00+00:00,25,2.7449,0.502,1.0,87,677826.4804,-122945.8221,0.498,55,337531.6186,9436.268891,249425.401,90869.4608,-158555.9402,87,677826.4804,7
2025-03-14 00:00:00+00:00,23,2.2996,0.3578,1.0,82,614027.0415,-104743.8405,0.6422,52,394301.0148,6394.430485,153133.4552,66592.5716,-86540.8836,82,614027.0415,7
2025-03-15 00:00:00+00:00,12,1.1436,0.4066,1.0,51,230259.5729,-101529.9091,0.5934,33,136629.9253,4544.463819,49950.165,43679.4826,-6270.6824,51,230259.5729,6
2025-03-16 00:00:00+00:00,16,2.5511,0.3232,1.0,50,297338.6731,-104970.7512,0.6768,32,201227.9416,8829.156272,69046.0207,27064.7108,-41981.3099,50,297338.6731,2
2025-03-17 00:00:00+00:00,22,3.1229,0.486,1.0,74,663487.1495,-110989.001,0.514,43,341045.6149,8515.490232,244235.003,78206.5316,-166028.4715,74,663487.1495,9
2025-03-18 00:00:00+00:00,20,1.5302,0.4685,1.0,87,1085868.4586,-110214.531,0.5315,54,577117.2077,18943.162845,307681.1688,201070.0821,-106611.0866,87,1085868.4586,13
2025-03-19 00:00:00+00:00,19,1.9848,0.3382,1.0,98,840652.4765,-94255.9092,0.6618,72,556357.3331,6531.229092,189049.0667,95246.0767,-93802.9901,98,840652.4765,7
2025-03-20 00:00:00+00:00,19,1.3357,0.4271,1.0,86,873790.7545,-79268.5726,0.5729,53,500557.6812,10063.853103,213438.8287,159794.2446,-53644.5842,86,873790.7545,14
2025-03-21 00:00:00+00:00,7,2.419,0.2341,1.0,79,587124.8523,-75053.1688,0.7659,68,449707.6621,5424.209942,97225.1235,40192.0667,-57033.0568,79,587124.8523,4
2025-03-22 00:00:00+00:00,13,0.8387,0.3912,1.0,54,297673.6696,-72698.0579,0.6088,34,181210.9509,5355.415374,53123.8127,63338.906,10215.0933,54,297673.6696,7
2025-03-23 00:00:00+00:00,13,1.7898,0.4414,1.0,46,263895.6507,-71411.464,0.5586,29,147414.7505,5996.005565,74728.0262,41752.874,-32975.1521,46,263895.6507,4
2025-03-24 00:00:00+00:00,15,1.4077,0.3451,1.0,82,621253.1103,-52879.5669,0.6549,61,406862.0031,6359.032671,125348.1495,89042.9576,-36305.1919,82,621253.1103,6
2025-03-25 00:00:00+00:00,24,2.0843,0.4321,1.0,79,410561.4457,-46558.5023,0.5679,45,233163.952,5421.243638,119880.5642,57516.9295,-62363.6347,79,410561.4457,10
2025-03-26 00:00:00+00:00,29,5.836,0.4786,1.0,86,575624.6989,-60998.4995,0.5214,52,300144.2933,7221.29964,235181.688,40298.7177,-194882.9704,86,575624.6989,5
2025-03-27 00:00:00+00:00,20,9.6302,0.2459,1.0,75,520548.634,-68178.5168,0.7541,50,392564.5259,10939.122366,115944.4066,12039.7015,-103904.7051,75,520548.634,5
2025-03-28 00:00:00+00:00,25,2.4275,0.3671,1.0,96,1074381.1742,-83499.5424,0.6329,59,679928.7747,10987.344435,279366.3177,115086.0818,-164280.2359,96,1074381.1742,12
2025-03-29 00:00:00+00:00,16,1.1546,0.5141,1.0,63,258075.8101,-86319.1934,0.4859,36,125387.0349,2686.05624,71105.6194,61583.1558,-9522.4636,63,258075.8101,11
2025-03-30 00:00:00+00:00,17,1.4385,0.66,1.0,50,176041.2555,-84592.8205,0.34,25,59860.9466,2736.353272,68535.4256,47644.8834,-20890.5422,50,176041.2555,8
2025-03-31 00:00:00+00:00,21,1.0243,0.4725,1.0,88,886094.4173,-80124.4142,0.5275,51,467411.7467,9870.040203,211854.509,206828.1616,-5026.3474,88,886094.4173,16
2025-04-01 00:00:00+00:00,25,1.1134,0.5199,1.0,89,573231.7885,-73500.4119,0.4801,54,275185.2746,7983.131858,157021.0664,141025.4474,-15995.6191,89,573231.7885,10
2025-04-02 00:00:00+00:00,32,2.2752,0.5407,1.0,97,546865.2478,-62105.6868,0.4593,50,251195.3956,8292.169385,205394.8732,90274.979,-115119.8943,97,546865.2478,15
2025-04-03 00:00:00+00:00,33,3.8531,0.4495,1.0,88,664875.7811,-72363.1585,0.5505,47,365998.947,7997.259792,237291.9208,61584.9134,-175707.0073,88,664875.7811,8
2025-04-04 00:00:00+00:00,38,3.1698,0.6961,1.0,87,468989.4181,-73164.1498,0.3039,35,142507.9609,5434.287958,248184.3161,78297.1411,-169887.1749,87,468989.4181,14
2025-04-05 00:00:00+00:00,23,2.3015,0.7566,1.0,45,230776.1282,-81637.7868,0.2434,14,56159.5746,3790.833012,121727.2381,52889.3155,-68837.9226,45,230776.1282,8
2025-04-06 00:00:00+00:00,40,2.2918,0.5623,1.0,96,608036.8594,-97821.5694,0.4377,36,266123.0083,5691.408798,238045.4356,103868.4155,-134177.0201,96,608036.8594,20
2025-04-07 00:00:00+00:00,53,1.6886,0.4836,1.0,172,1317864.9464,-120420.6799,0.5164,78,680548.6372,6511.065272,400268.215,237048.0942,-163220.1209,172,1317864.9464,41
2025-04-08 00:00:00+00:00,33,1.8898,0.4532,1.0,110,692273.5608,-131935.1048,0.5468,55,378557.7368,5140.121994,205156.2089,108559.6151,-96596.5938,110,692273.5608,22
2025-04-09 00:00:00+00:00,35,1.1648,0.3292,1.0,145,1144879.9666,-119588.9241,0.6708,74,768006.0166,29282.66488,202785.2896,174088.6605,-28696.6291,145,1144879.9666,36
2025-04-10 00:00:00+00:00,19,1.1916,0.3304,1.0,104,731610.0846,-97506.5854,0.6696,64,489920.8319,8219.402681,131409.9445,110279.3082,-21130.6363,104,731610.0846,21
2025-04-11 00:00:00+00:00,18,1.4801,0.3168,1.0,93,716628.7012,-79515.5994,0.6832,55,489577.9282,5768.748187,135500.5232,91550.2498,-43950.2734,93,716628.7012,20
2025-04-12 00:00:00+00:00,20,1.1274,0.6145,1.0,70,258883.6121,-71042.8623,0.3855,32,99807.0247,1653.974274,84302.6749,74773.9126,-9528.7623,70,258883.6121,18
2025-04-13 00:00:00+00:00,16,0.9878,0.4672,1.0,64,397531.9636,-51712.0746,0.5328,29,211808.6898,5307.352397,92292.3902,93430.8836,1138.4934,64,397531.9636,19
2025-04-14 00:00:00+00:00,30,1.9431,0.387,1.0,96,854175.4316,-43525.2046,0.613,44,523650.9701,8418.970483,218218.246,112306.2155,-105912.0305,96,854175.4316,22
2025-04-15 00:00:00+00:00,27,2.5919,0.4066,1.0,95,743832.9273,-48875.7445,0.5934,49,441368.7368,7427.719987,218257.282,84206.9085,-134050.3735,95,743832.9273,19
2025-04-16 00:00:00+00:00,23,2.0766,0.4649,1.0,98,634175.1246,-59515.2206,0.5351,56,339339.7976,9698.343896,199004.1442,95831.1828,-103172.9614,98,634175.1246,19
2025-04-17 00:00:00+00:00,22,1.2697,0.4034,1.0,86,641458.8284,-60888.4737,0.5966,46,382712.2982,7762.357718,144744.9693,114001.5608,-30743.4085,86,641458.8284,18
2025-04-18 00:00:00+00:00,10,1.0871,0.1934,1.0,69,581404.821,-55280.0871,0.8066,48,468934.4887,7671.717615,58580.9496,53889.3826,-4691.567,69,581404.821,11
2025-04-19 00:00:00+00:00,9,0.9882,0.2226,1.0,53,565445.9968,-53812.1498,0.7774,33,439553.4795,8980.975223,62572.8592,63319.6581,746.799,53,565445.9968,11
2025-04-20 00:00:00+00:00,10,1.8917,0.2551,1.0,49,481485.6149,-59385.3952,0.7449,29,358664.3689,7903.587447,80347.7351,42473.5109,-37874.2242,49,481485.6149,10
2025-04-21 00:00:00+00:00,16,1.2293,0.3362,1.0,86,946664.2853,-48932.8022,0.6638,58,628358.4086,6488.359734,175524.8783,142780.9984,-32743.8799,86,946664.2853,12
2025-04-22 00:00:00+00:00,34,1.3506,0.3569,1.0,157,1448887.2594,-40798.5296,0.6431,103,931850.0541,9262.703667,297073.8354,219963.37,-77110.4654,157,1448887.2594,20
2025-04-23 00:00:00+00:00,30,1.5705,0.43,1.0,117,1124652.7796,-41393.3697,0.57,68,641019.1584,7515.248756,295485.2317,188148.3895,-107336.8422,117,1124652.7796,19
2025-04-24 00:00:00+00:00,9,1.2254,0.2842,1.0,88,1316469.1871,-42414.4706,0.7158,62,942348.85,12610.777722,206005.7259,168114.6112,-37891.1147,88,1316469.1871,17
2025-04-25 00:00:00+00:00,16,0.7982,0.3966,1.0,95,1140797.2751,-34491.4096,0.6034,59,688313.0496,11369.306255,200857.1825,251627.0429,50769.8604,95,1140797.2751,20
2025-04-26 00:00:00+00:00,16,0.4323,0.4638,1.0,55,401399.5295,-24056.6791,0.5362,26,215214.059,7421.46034,56197.7791,129987.6914,73789.9123,55,401399.5295,13
2025-04-27 00:00:00+00:00,12,1.0788,0.1984,1.0,52,497434.4511,-19180.7909,0.8016,34,398744.5685,8578.740294,51216.4447,47473.4379,-3743.0068,52,497434.4511,6
