date,eth_price
2023-10-10 00:00:00+00:00,1577.6108356628276
2023-10-11 00:00:00+00:00,1564.5609137695456
2023-10-12 00:00:00+00:00,1549.293791555493
2023-10-13 00:00:00+00:00,1544.3959326124616
2023-10-14 00:00:00+00:00,1551.7098705722108
2023-10-15 00:00:00+00:00,1556.1527468092218
2023-10-16 00:00:00+00:00,1578.5389934227042
2023-10-17 00:00:00+00:00,1581.398112994277
2023-10-18 00:00:00+00:00,1570.3620495888729
2023-10-19 00:00:00+00:00,1557.7273256049143
2023-10-20 00:00:00+00:00,1597.8660572822716
2023-10-21 00:00:00+00:00,1613.8924213281416
2023-10-22 00:00:00+00:00,1634.4541908613403
2023-10-23 00:00:00+00:00,1689.2048263491188
2023-10-24 00:00:00+00:00,1803.174903980476
2023-10-25 00:00:00+00:00,1788.9805238268073
2023-10-26 00:00:00+00:00,1803.6883868658017
2023-10-27 00:00:00+00:00,1783.7702266294782
2023-10-28 00:00:00+00:00,1785.7149842422225
2023-10-29 00:00:00+00:00,1788.440703753732
2023-10-30 00:00:00+00:00,1803.001424006476
2023-10-31 00:00:00+00:00,1803.2998424617035
2023-11-01 00:00:00+00:00,1811.170139033116
2023-11-02 00:00:00+00:00,1828.6431828562809
2023-11-03 00:00:00+00:00,1802.404743308647
2023-11-04 00:00:00+00:00,1836.685357080236
2023-11-05 00:00:00+00:00,1879.6388558134224
2023-11-06 00:00:00+00:00,1892.4941660034667
2023-11-07 00:00:00+00:00,1885.4431873389465
2023-11-08 00:00:00+00:00,1888.166865538394
2023-11-09 00:00:00+00:00,1957.4713682582817
2023-11-10 00:00:00+00:00,2101.280085298535
2023-11-11 00:00:00+00:00,2062.085439236077
2023-11-12 00:00:00+00:00,2051.391936911136
2023-11-13 00:00:00+00:00,2062.581004464006
2023-11-14 00:00:00+00:00,2034.1658365427008
2023-11-15 00:00:00+00:00,2005.173278863159
2023-11-16 00:00:00+00:00,2028.472654950825
2023-11-17 00:00:00+00:00,1960.9887472787805
2023-11-18 00:00:00+00:00,1949.410324460677
2023-11-19 00:00:00+00:00,1963.5772773702736
2023-11-20 00:00:00+00:00,2022.7271032113165
2023-11-21 00:00:00+00:00,2003.380566724128
2023-11-22 00:00:00+00:00,2014.816377594484
2023-11-23 00:00:00+00:00,2062.6366663247536
2023-11-24 00:00:00+00:00,2086.827983439655
2023-11-25 00:00:00+00:00,2081.9602676356603
2023-11-26 00:00:00+00:00,2075.613935372754
2023-11-27 00:00:00+00:00,2032.2366815452583
2023-11-28 00:00:00+00:00,2033.7430377921453
2023-11-29 00:00:00+00:00,2046.953739121579
2023-11-30 00:00:00+00:00,2035.786728686775
